262,15.335,120.93671,Unknown,[M-H]-,,0.043,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,23.05,171023_Smp_IL2Control5um_2,120.93671:179041 121.94006:0 122.94342:0,,8203,26064,0,22666,47212,46881,64750,87626,9877,13128,20411,36383,21823,20216,22621,20309,79354,75808,27554,41056,49220,8957,56236,14635,49613,19959,25336,14699,36546,10077,84876,52304,33246,30707,107374,0,0,96982,726545,21795,6935,19335,79858,525422,144584,665656,114028,1517408,41284,887273,90770,116517,100324,65332,78666,127413,54349,27912,98736,1446500,80260,37068,182609,672749,43941,140782,106958,61751,163279,93379,70008,190400,154175,117187,80616,0,0,6236,7893,43548,18420,8090,8910,58693,55128,101298,32346,14865,16831,4787,18040,6769,37893,22127,89714,32400,42841,111419,23374,44771,94189,82901,51768,42438,18451,20432,15439,22772,72024,87968,119707,159445,23974,103473,29284,109934,19398,22394,36263,0,7903,64114,146459,4240,6167,11192,177741,216330,160080,57827,39537,183498,32788,180297,335137,90846,41308,49761,291053,292647,1304625,194957,364990,210689,367360,185104,145417,67449,304014,85635,172363,65338,80064,54626,139883,139235,34179,82879,69989,315762,3465,32157,27173,139890
263,10.96,120.95376,Unknown,[M-H]-,,0.841,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,48.81,171016_Poo_TruePooWeek3Neg_dda1,120.95376:632952 121.95711:88792 122.96047:255128,50.33161:1063 55.87478:908 57.43394:1081 61.98715:1902 63.60646:1178 68.04611:1026 69.32195:1288 73.8345:1100 76.96359:1787 77.0534:11696 79.02895:2308 82.01598:1235 92.95874:80898 93.03342:4099 93.95949:4783 104.69822:1233 120.0555:17517 120.89583:2193 120.95365:6825 121.02838:19451 121.03923:1338 121.04356:2199 121.05087:8646,0,8555,6239,5142652,5133569,4617262,2714069,3335108,1057468,1203764,711309,914834,1606005,2687758,1338740,2649770,2048539,1175275,3184476,3621935,2340422,3673001,2819536,3037587,3509082,837895,3630792,1579780,3323760,1008003,7106600,2969379,5802109,687861,2165995,5903,4697,185212,578119,1068350,910636,666011,12250315,16927220,14196906,22430176,15311528,6499808,9252483,4894802,7178491,6700359,6632935,10857486,4757130,8053396,22274710,15572883,16456870,17561468,24264130,24033678,13415200,19055246,15781205,5613754,3785537,19819464,17188372,6627902,16306057,18882568,22603504,15535526,20503452,5287,5663,12824880,4686923,2194490,1553946,1864087,21413252,22229528,28141180,13844840,18752012,8202995,10008161,8869986,11012472,9972506,14483264,16906378,18785588,13315843,17484156,14614516,18552816,24651256,8595439,7081555,22257628,16880232,26725214,7660796,27243044,16960866,33799820,22136024,21097982,12958511,25505690,14745336,16646449,23663384,22131792,19319528,16332396,4792,5762,29729776,6337340,18444,27325,5759,86854,87655,8190015,6702120,4049078,10040,1591232,1849718,1549002,8499,1933569,2549591,2173116,8171736,5590054,364717,5221,3936962,4938692,4783032,0,6143724,7716563,5773652,5506211,4031079,6018,7051305,4332830,8077852,4528696,3574930,6974866,5671868,4908,0,2424885,4554
264,2.762,121.02835,Unknown,[M-H]-,,0.384,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,22.49,171002_Poo_TruePooWeek1Neg_dda4,121.02845:3855567 122.0318:527513 123.03516:58704,76.95724:1277 79.02922:3558 80.95877:1088 86.88387:1090 91.7851:1057 93.0335:17155 100.87632:1120 120.05567:50065 121.02847:169648 121.05109:14348 121.05903:6121 121.06476:4226,17017328,24925924,35093636,4150340,35713872,26604264,75329632,45624792,1489215,2936430,38333904,73846432,1197503,2812638,13430461,46771564,13839781,24445480,33016388,12661388,4356488,3690605,2006901,14181467,4399321,6587668,1974111,30635882,1628688,23366046,1949111,3960898,1966118,22547144,4872506,1576256,21921534,1422870,9135653,140945616,124822480,69546992,21814670,23400526,73800024,224260304,342267296,8950617,13436196,14151682,14983830,17287216,20703106,18750274,19471544,19572744,17746614,16472936,22399096,16524322,19975096,22049508,23261218,7746488,20300616,20839232,18249464,19528452,17436770,22688742,19801376,2337557,21900254,23637440,9798381,4168648,2505608,5472302,15785008,99020336,163408416,97226408,2531860,31844050,57473116,109799904,155391984,22887568,48234904,69343952,104904256,988959,51601184,112629304,156361360,25927392,23561612,7957860,32322500,26978790,32073906,32242182,25143694,20191618,21516300,34860004,25392708,29038194,33843872,21257152,24811670,36045980,29799494,29157620,31796508,26721910,21334704,32380256,32125620,6509950,1304421,11231097,10488147,121513776,495004768,132306680,24812754,30627516,60636848,123271576,89161616,6667287,12726211,42989684,124395936,12513508,32792918,26163926,78209384,27518892,32246024,24754336,53784904,11400660,21910900,24362040,29703744,17132306,39942712,26247756,16268906,11037353,24932162,31995202,27210894,26120390,18738942,12948038,36723556,30104702,1481872,4430376,26561210,13902390
265,11.538,121.02843,Unknown,[M-H]-,,0.189,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,3.4,171023_Poo_Sept29QC_1,121.02843:806330 122.03178:196267 123.03514:52748,,17174096,20818496,14363567,26546274,23262042,12139589,12991332,11611805,26508718,5802639,11737613,6437614,1717227,1295007,2749173,7183985,12752771,22415422,15498396,11942428,7199514,10323579,12498787,13382591,8499477,13621241,14258646,23846564,20237952,2576244,13501954,10451671,9291008,24772458,15034708,36585752,1214364,45019404,15967948,5470186,14246339,12923948,19644862,1580360,8569358,1770697,11020668,8702331,5400801,11180934,9399398,15505096,11259401,10875557,10908561,21949718,11650604,12074038,7038342,8839490,1076150,8065840,7626758,10065655,9778655,12373209,17167704,9243730,7920994,4091429,10167393,10605500,7831339,1734114,7293658,3552472,3195137,40844992,13038116,17833652,17416914,20117176,16374334,15931820,4026875,11620820,3853200,22097610,9179321,15498687,14736733,804141,409127,555264,1412668,21391714,4188908,22934800,11857328,2796764,12099341,10460036,1508384,13673262,5659577,16147183,1673792,5772560,15496959,8150434,7839309,18189780,11690878,11887779,1343340,9535555,5367907,11944988,10199531,3345763,3121941,12466048,9586236,19198338,21972236,21963738,22233664,7441069,10508996,8933464,7859448,11731727,4691872,10200318,9992378,1157094,2334104,7695356,1493222,10841095,9540783,4480480,26877630,7510694,1237996,14884465,14336459,9557930,14115823,7137664,8402054,10187370,18196712,12071759,9991457,7729472,8422983,4960354,7745942,11633678,6575968,14922932,17321146,30450962
266,14.174,121.02846,Unknown,[M-H]-,,0.043,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,2.29,171023_Smp_IL2Control5um_3,121.02846:610161 122.03181:268898 123.03517:95428,,4022076,3170150,3631624,7768220,7594144,6036103,2056935,2837060,2434878,6003971,12210546,4074804,1713556,784813,1500663,2187613,3518806,4267001,5280190,4384420,8339760,4652620,1354368,1159348,3655891,3571898,2582016,2005000,1936731,1347869,2847131,3902249,6962724,3128278,5565618,7386990,5306260,11029663,2731979,4088093,3587980,3312334,5512320,2557932,2506084,3827744,3939584,7274442,1623790,3605560,2994919,5205351,2187129,3528467,5323845,7329175,4902094,2069615,4814862,2227243,6500464,7526167,319666,4254524,9681267,7561946,3493168,2823971,2753212,411665,2445100,2967377,4736910,3877550,4379356,2981795,3915698,8134506,2127486,1324459,4646663,3775064,5490784,8081133,3239182,2991676,1940246,3264841,1696462,2674236,4645401,3465749,959269,2112856,380426,2492682,2466413,2254778,3911584,3847378,1240644,6065056,2312670,618085,4956488,6269676,4285796,5199930,2763415,3452492,2185112,5262403,2985043,6755890,3447155,6419494,2026070,7582192,6023874,3599147,1576420,6269638,3379578,2318207,2304402,2783904,3792599,1067060,4139055,3401313,4999760,4309192,3092478,2505815,2553140,4029254,1278070,1851714,133136,3137085,2612470,18082090,5526132,5225990,2242691,2982640,4944684,5584438,4359184,3512051,3916746,3283406,5086998,6135236,4022463,3262898,2862471,3748640,5097406,3403168,3132331,2885594,17953986,7606512
267,12.911,121.04342,"Ingalls_Succinic Acid, D4",[M-H]-,,0.909,TRUE,11.9,121.0444,,,,,430,TRUE,TRUE,TRUE,G;,TRUE,null,null,84.4,97,64.8,77.3,80,46.77,171016_Poo_TruePooWeek3Neg_dda4,121.04329:5308268 122.04664:232202 123.05:330638,50.85172:1065 53.11687:1032 53.63678:959 54.14225:1028 55.40005:926 56.57841:1278 61.98714:1663 65.01321:1314 66.83633:1464 74.55363:1108 76.61199:1039 77.05339:87104 78.05686:1427 79.02895:2257 80.25738:1066 87.34805:1092 90.46854:1015 90.75594:1001 92.95871:14399 93.03336:10010 93.04554:1349 94.02885:1152 94.03987:1110 102.02639:6223 120.05557:22915 120.94417:4368 120.95335:1623 121.02837:30519 121.0394:5355 121.04359:18610 121.05071:15783 121.05901:4915,74934208,71752776,70875528,65497792,64229024,67700336,66504876,66997936,37852876,36942884,39746480,36242684,66490388,62852492,67085520,67570672,63747456,70945696,67943624,65639904,72150456,66886724,76137576,66265320,65909264,68196136,68912416,65717016,70631376,65315136,69339320,63229268,65495864,70182696,71784696,10441939,4972140,27503646,19545750,88004816,89709992,83714816,72811144,70290368,74247272,76123384,80896496,43963184,42443384,38669968,46694304,75470096,79563256,79618352,77109200,73405776,65942864,70529592,81970416,74812640,84991960,77860672,76560512,75285232,76981832,68307448,74042576,71412400,79861656,71270976,79669320,79092536,82916672,72926352,81744224,9484846,6009191,19791776,13330828,66590256,73770216,65222820,54112356,56803260,58714460,59257060,64413488,30842070,30759100,33181852,38651420,55227724,56326392,59777432,63818992,66045152,63215604,66920744,62032184,65500288,55386776,58956376,64719396,61073048,61607536,57822708,61631932,60532672,63772648,62772152,64237988,60969988,57022232,58935172,58945668,64385288,60885272,57320696,55163668,2429944,4470990,8711347,10408552,74257232,74421672,70839824,70319584,66379732,60335468,61468888,65132724,34999744,31336436,32445814,35580660,62213836,57374932,61387440,62059676,57799064,59904432,65505384,69699936,66889424,63020588,64222396,69683824,63249856,62658740,63395564,65335952,68266304,65836928,60090688,59567160,56823980,56874892,59278888,57711892,57789852,2808746,3070240,12507692,11899972
268,17.947,121.0508,Unknown,[M-H]-,,0.043,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,2.85,171016_Smp_DSW700m_2,121.0508:633198 122.05415:40630 123.05751:652759,,1808481,7340976,3967414,3622641,4407196,4700762,11158611,15140399,6819068,7914248,5245652,6185026,696395,2254376,1123123,2039666,2252148,4768777,10747268,5298010,2005030,18052734,2977319,2392978,2064065,6253288,12276004,8938294,4319448,5883611,2206926,6374584,3979912,2163130,4929500,8643178,8287900,5353154,5113296,7222768,9632032,8429338,5491171,11625072,5758284,7297356,10884228,7874007,13604159,7680140,10364558,9165804,8765853,5473992,5250510,14442148,8925005,1995974,9093040,9311971,8335421,6306398,2696244,17519598,10519135,2389587,10173975,8417541,7420805,12066463,8298086,5427822,7821089,9149204,7452888,4238648,2754138,3926510,2369494,6405876,3224225,6460998,724705,7422318,12861178,8628654,6081940,3363026,9544953,11645739,4821766,451924,1650233,1873537,2547200,14386563,14966589,4079618,8631580,7569441,4455807,3035704,18125416,3884834,12240773,7737685,8528276,1537788,5764848,7236326,7860024,6828166,7260198,2552848,4815945,3599894,5397043,6541408,10967699,3135701,3355248,5505490,4804254,7543983,2828492,1432032,4613498,3752757,6506382,2325137,7509884,9748403,9354221,1321716,2845653,1402906,1459096,1113866,459116,4679180,13507453,10820768,2607784,6689381,1133601,3028626,5310248,4952076,9686986,3340570,5356304,14440190,1486554,4955850,4781109,1588090,7908768,3124772,7991131,4847166,4714748,3345106,2600582,5159782
269,11.424,121.05087,Unknown,[M-H]-,,0.207,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,2.41,171002_Poo_TruePooWeek1Neg_dda2,121.05089:368497 122.05424:9163 123.0576:318842,50.71075:1041 51.70526:979 52.01788:1044 52.86923:1131 54.98478:1164 61.98718:6839 65.01332:6582 65.99738:1879 67.02901:2678 72.29183:1065 77.05344:15538 79.01644:1188 79.02901:13596 80.01295:1009 81.04443:1146 82.01611:7976 92.95876:30504 93.03349:8128 93.95958:2151 94.02877:2407 94.03989:6677 95.0239:5657 95.76075:1173 105.13184:1082 106.02744:1237 120.05568:59258 120.94405:2264 120.95341:1907 121.02843:25966 121.03947:17413 121.04301:2180 121.04556:1554 121.05093:48778 121.05837:9327,6067380,1074819,8844851,9298137,1301699,3090482,10208854,570480,9956583,2103350,1833407,3480999,2418746,3833355,3372628,2276470,4365146,12248134,1050394,1248190,2184469,4587546,3335290,6955880,10678491,8671887,3521417,6445328,5434298,3577664,3716260,3525028,3293777,7409718,3098620,5956900,6693494,5021356,6661995,5447039,10114131,5494097,9295970,6904558,5727772,4846947,2042599,23094516,5830965,2564014,8371620,1949296,5235821,1719026,6030484,2119828,904253,3630128,12542617,4705092,10309497,5275090,6351338,1845418,473056,2481874,3132726,4069034,3727817,550059,6072582,1160792,6542179,4249550,2981722,8781487,5041136,6562879,1164717,5102262,1948772,2849880,886337,2063364,4392577,2335982,12829469,1395576,1583613,2896424,4651952,323207,289878,1254234,1777720,1931233,3462108,5869594,1860934,8504030,1911576,1989382,3471197,2877198,10217633,1454560,4237226,5142968,2353516,2514388,874579,877003,2783944,3956093,6201772,3228520,2581781,3240141,1260863,1480306,1897446,694125,3239390,4445690,3635499,2663469,1626168,2507581,1724664,6654312,1229272,610704,2905798,2674176,3846493,627247,498126,983916,820790,2192624,1729739,774203,5363152,1412155,2551363,621222,2210361,3217559,3841874,1334097,1686347,4542684,3571947,1492731,3520128,722938,2341686,1074109,3438371,822607,2091452,1487418,1596550,542406
270,5.794,121.05096,Unknown,[M-H]-,,0.012,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,8.16,171009_Smp_IL1DSW5um_1,121.05096:1035026 122.05431:337468 123.05767:1733462,,8412606,2336360,4793576,10116001,6373525,8242827,2239851,2993164,9990725,5138898,1914828,775124,2226290,892074,373783,1435022,2935270,2829833,5470634,4502033,7142316,8965830,2607065,5164983,4777856,2349945,8885925,7464918,4400150,8950873,5138659,8068216,5387940,10985273,4137627,6965050,3781221,11524732,3546936,7904968,12461144,9082883,5591728,4226620,3966259,6177150,5431938,8349696,8462749,2938347,6659489,4301328,10401449,1995938,6105637,1966134,2487294,5273031,2130372,4611236,6732340,4775426,3071570,9897425,2227630,4988920,2407232,5515854,5583392,1131370,2065405,6564082,4288301,5898030,5427649,7710799,4867050,8352206,6765964,6582504,3960824,7166601,5599782,5895684,5889547,3209199,2324512,6994081,5833776,2186596,7765802,1815109,668955,988657,1117347,3282777,2011577,3989278,3127226,4779468,4371673,3959267,5546419,2165026,8078912,1206135,4631199,6602719,5432512,7486325,7937570,2791907,3665926,3455043,2307386,1981072,5689219,4468026,7153658,7642448,5516428,2345862,8348427,1462887,4292788,2326668,2190310,708604,6181202,2215008,3428491,3458107,1874846,3433704,1712790,1011984,3159816,851000,1549143,2371958,2030171,3663684,2886973,2553245,3485422,4141878,2135031,839699,3803463,1578862,2216125,3035933,3646444,3057662,3195500,6209980,4901588,3107826,3955389,3694377,810432,4316081,1520490,3444416
271,15.306,121.05099,Unknown,[M-H]-,adduct linked to 1290_[2M-H]-,0.305,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,3.1,171016_Poo_TruePooWeek3Neg_dda2,121.05084:381947 122.05419:22754 123.05755:501312,61.98084:1113 65.01338:6230 65.99733:1862 67.02899:2167 77.05348:1318 79.01632:1266 79.02899:9440 82.01614:4668 92.95879:5036 93.03345:15243 94.02875:4805 94.03983:1578 94.99194:1485 95.02406:2385 104.73094:1062 106.43497:1069 113.07583:1196 120.05567:38835 120.94415:2283 121.02847:40749 121.03963:15850 121.05092:27922 121.05914:5782 121.0647:4517,3520371,3273892,11009251,4191251,15506573,11493379,18925346,3221044,13490829,4920170,7633699,11247242,1223326,3411888,677296,1377088,4134295,10577400,6410924,2784508,1558038,21043960,1594281,4150472,12387751,7607488,4695843,6184196,12856908,13374923,2708716,3229907,12342335,5190116,2584040,5057104,6893886,5011242,4589977,10331560,6949794,964628,3121012,1676106,4743612,8223806,786309,3848332,5035486,2101928,6217286,8734843,17925562,6586366,2208780,1287924,3075831,9147154,1510374,5301664,7228659,4852208,798324,7031565,4806732,8678160,6699862,683792,2732048,8189577,5229344,1312911,7058056,1426959,2093297,6177960,9115242,6311835,8094260,4406794,8260278,4779762,7802170,3050788,6071758,6194980,12415962,5165192,7242138,12020391,6821304,375177,2692925,491982,1286161,9871053,4775084,17650426,4387266,2650972,2006048,12292590,7357865,6292936,2759759,5539772,7469179,10440264,3993292,4121517,13468802,4525988,4119392,16126272,1768415,7340878,4686993,2271393,9949819,3181663,3426892,1693089,1734994,3601625,3798455,2119802,5140241,1599426,6438458,3202160,5583637,5737390,2203770,1815892,1881965,342111,564446,451773,379790,4056616,7834390,3945990,3321830,2385372,3476716,2040419,4314560,2038286,1392686,3037713,2835597,473221,1271500,1624510,2461002,2296297,1696235,2986664,3016933,877687,2786384,1129752,1700521,784756
272,2.345,121.07525,Unknown,[M-H]-,ion correlated with 1291; adduct linked to 1291_[2M-H]-,0.03,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,28.43,171023_Blk_ProcessBlk_2,121.07525:282064 122.0786:32462 123.08196:17554,,481705,2199369,554137,158540,225024,170245,328798,313367,215005,127509,198074,284975,15054,3279,156149,337437,143385,109589,176833,122703,286735,256974,364799,281140,297459,159207,157892,11334,293826,146440,74672,362651,354268,174647,237382,1163658,145766,123373,229321,352590,2246184,469156,95447,75510,4167,36074,165606,90945,56382,81931,159785,88403,29868,108638,14903,10570,5531,11716,51911,4504,54621,31337,39631,4123,5275,6533,14518,92462,5310,9890,59407,97583,89302,12788,49146,9689,9447,81210,136246,14204,1641275,21955,5296,16854,10768,47242,131074,5499,4508,13211,46631,1318,2077,4598,103064,102906,13185,56097,17337,64972,4406,5607,42181,14279,5151,4890,4607,12248,5461,52682,82643,4455,6898,10302,5811,37171,4728,4066,24062,0,6323,6963,22003,450638,2431880,505464,39760,5125,26060,83182,150090,22023,5724,39269,86770,2448,1432,22480,147818,40817,72586,4200,5498,99828,30621,70924,4806,10940,6465,6431,97806,118534,3677,5316,5730,3394,111768,49195,46409,52313,11414,5170,16617,6196
273,9.033,121.09889,Unknown,[M-H]-,,0.823,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,14.84,171009_Blk_ProcessBlk_2,121.09889:153548 122.10224:9587 123.1056:0,,2018086,2003810,1984197,1647187,1534941,1639149,1621799,1620205,741212,805216,880504,821656,1489571,1547893,1619113,1563628,1508428,1795257,1559861,1727361,1930278,1710424,1873551,1619128,1744599,1616303,1754116,1737950,1718827,1569878,1825188,1526510,1541074,1667101,1757287,0,5976,453802,335245,2045833,2225703,1926959,1422423,1449058,1683944,1663609,1627989,746488,725678,950325,877589,1653361,1622572,1723660,1642369,1651343,1532092,1582861,1619773,1517931,1668690,1632729,1799527,1478377,1613601,1517602,1632292,1501637,1640925,1414076,1662635,1694768,1610930,1520754,1768575,0,5268,170856,92018,1817793,2030204,1697780,1041965,1013250,1347418,1503018,1595886,586794,624564,749293,703858,1086078,1243631,1455300,1525244,1728214,1529032,1619414,1457980,1528225,1311450,1268194,1611714,1512934,1477227,1254335,1380379,1400252,1525502,1620679,1521388,1217300,1210419,1211979,1356220,1619638,1439187,1346211,1204137,0,0,5691,45035,2310616,2218711,2146455,1615803,1720751,1596326,1535543,1447747,769763,816892,803089,723836,1469062,1573254,1167400,1224908,1618483,1435002,1528887,1584152,1611458,1632989,1732581,1627313,1656616,1650690,1620609,1579777,1697175,1585900,1578729,1671134,1473778,1419575,1652330,1612321,1546226,0,4458,107350,112880
274,3.866,122.02365,Unknown,[M-H]-,,0.098,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,43.94,171009_Std_4uMStdinH20_2,122.02365:4090786 123.027:359307 124.03036:42512,,787651,457632,146815,779125,564401,183162,761747,467790,317268,582518,131819,285810,109766,171215,31099,26247,365239,445323,308127,693818,625456,247787,704062,560426,148732,351905,598464,712565,1480409,698919,278867,507580,219465,436745,124986,55334968,129760592,63905600,135617376,107859,1035087,667924,2270130,5122898,5153198,5591066,6194610,1655612,3332600,2634583,1707398,692712,998400,350177,5192286,1884121,4999136,5152724,1717711,2587014,8345524,6725586,9180555,9919163,12567903,4026830,2067908,5485626,12250840,897188,838831,1771729,1434603,1511420,1496602,86413024,146396048,85973776,147095792,662203,397063,132169,812752,536681,92984,842261,308409,450333,975126,199108,257186,142169,55754,51411,58166,356233,631520,424699,491689,112341,609485,238775,741457,596449,649266,1193155,1826017,333301,145326,763166,382302,381727,444059,347036,530450,582705,796149,228669,449079,71389080,109172912,66581456,105817608,873617,216773,670354,1448791,2720533,1508958,4863182,2469693,1776948,1547753,879053,3095314,577318,137730,446333,237147,2016242,1833908,694320,1319683,1404338,3857698,4933001,1814383,6434828,10067212,6008436,11784750,2613333,3455456,7396784,1943827,978238,1294816,1811949,3171958,855825,99050592,101895792,79195936,92799312
275,7.538,122.02373,Unknown,[M-H]-,,0.073,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,28.22,171023_Std_4uMStdinH20_2,122.02373:3202924 123.02708:282024 124.03044:23075,,79565,83824,303228,378948,364493,360739,363129,261460,368692,94105,139881,131530,69866,34452,47913,57912,213222,74093,607072,204235,265261,235616,381713,277156,281141,565195,252892,292255,447233,172408,934550,380982,219364,505042,1203768,31214196,66680552,62448512,41663832,253179,125443,281783,289353,174269,65488,216117,657665,292580,220376,273423,316938,273336,360788,252913,594890,488387,220333,243376,164517,169955,415261,467312,434859,116326,849018,491350,297749,426586,344779,196763,76475,82265,60698,242758,200863,37758384,52331000,36956516,702976,258309,183576,202354,309217,425860,280507,445419,306373,300904,421681,284566,390254,77137,61716,49315,38010,130398,303892,500051,535580,271857,420122,933645,329687,206080,176910,145795,601772,243852,95250,149239,82972,722822,390744,412765,154448,66143,303785,243595,484823,25940180,771192,26833650,145521,300657,73424,393816,473625,223205,84341,275391,189495,1039100,74694,738073,432995,54082,59066,57133,10431,559708,323266,287290,385899,168591,186666,164439,242836,267081,715042,618336,505443,448753,470471,420236,534866,143208,97603,779169,292839,720008,113735008,131880960,87148672,1436097
276,2.648,122.03179,Unknown,[M-H]-,,0.03,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,4.74,171009_Poo_TruePooWeek2_Full4,122.03179:890054 123.03514:94000 124.0385:0,,4610554,2921730,3682631,3402917,7081715,3227506,11224520,5610726,1503833,1216308,6393014,7177838,352434,382595,1599577,1053541,3382348,5285293,7213650,2418808,1624402,1177147,1853230,2328747,3152680,7893239,7281201,3315126,2725626,5629939,2049452,1274404,3627376,2491261,3710140,7198706,3018458,8125862,2718760,3395130,1861727,6997660,2861232,5282872,6301232,16374142,39646052,5560536,1094415,9377567,2437036,2563669,10031908,3167993,4552676,2403057,9480199,3004012,8345956,4980570,4140894,7093579,6200796,7589044,5752868,2257396,6810762,1348943,5750164,3710304,8507167,5121886,1396589,4996751,3574248,1657054,2343692,2520853,3469506,2588730,13339127,9256161,1468603,6571040,5176701,6198056,10776457,1635545,3148778,5329446,2702798,1079427,407304,1184024,1726358,4518238,1941125,3167620,3671646,1593601,4533574,3952294,2993272,1883410,3399418,3055400,2690186,3050654,2920217,779909,2662220,3065346,868039,3089170,2665124,3911199,5426183,3856198,2356136,1006028,4118856,1951055,3035148,6772365,45872052,17033408,1560401,1580524,5831598,5284722,5549002,2516418,5316718,8745849,11460190,846074,2130588,1345927,2011833,1711041,2001497,1762091,4729011,4788564,2014795,1763410,2664624,3486858,4305937,2851462,4239864,3763414,5675374,3393972,2203958,4213063,560752,3911097,5797966,5043377,3695784,3937294,1361022,2125042
277,17.941,122.03484,Unknown,[M-H]-,,0.037,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,9.55,171016_Smp_DSW700m_2,122.03484:1008677 123.03819:115886 124.04155:648663,,5082340,11023229,3181646,6240111,16228796,4554198,18748974,22750638,6309374,3139715,8101753,7852732,2695393,2460785,1792805,3239014,4767438,14445315,2260570,6391818,2766901,16034869,4758110,8135967,6112522,9949916,7959248,17590532,8317672,10724221,5272188,10315262,14111591,14417695,13004528,7390052,12919285,6587428,8809820,17948018,8996627,13613681,4673730,20654452,14608233,10998382,13431999,10727475,23097886,11431163,17170818,15912232,14116928,9400411,8381770,13916938,13184543,11650273,13808765,16716712,13434038,4182903,4218435,28505776,16962670,16545077,10298755,10969820,12282603,19796026,15933472,8807861,8588955,14732147,13621696,5881654,4363684,6090256,14313659,9178578,3142463,11310809,1020056,10946261,20053892,3734625,8520658,13767435,13314242,9030780,7184453,485404,2604154,2216226,4197238,10858989,25527630,4458646,17964848,11940087,7226618,8805837,24145076,5634270,19204898,12401347,11979423,1948675,8068095,4435980,25985756,17807340,12196459,4079630,8069613,5265874,6519523,15942797,16760419,8140909,5989680,7011910,7859525,10153251,3441542,1572841,7142954,6092212,10455741,5485766,15876086,13941121,13637792,3358780,5145396,2441802,2050839,658047,787847,5417520,17317124,10552108,3744795,9916160,14278281,3728232,2362653,5825633,14912464,4389504,8268590,23126960,2233716,2250662,6949487,2305537,11429114,5136878,12915348,8270374,7159896,2550703,4249420,6523731
278,11.502,122.0349,Unknown,[M-H]-,,0.323,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,3.88,171002_Poo_TruePooWeek1Neg_dda4,122.03501:308999 123.03836:38413 124.04172:288610,50.95119:1002 53.87127:1075 53.96289:1024 55.07005:1025 60.99199:4456 61.98713:2660 64.01822:1120 65.01335:2024 67.02886:1369 67.10983:1124 70.51195:1054 77.05343:4360 79.02898:9387 81.04469:8126 82.01614:5087 82.02879:2404 83.01961:1254 93.95978:5276 94.02885:1165 94.95605:16258 95.01263:1213 95.02403:4395 105.47855:1099 120.04338:1034 121.02856:7266 121.03965:1775 121.05107:6248 121.92242:1876 122.02393:2186 122.03507:20999,1414401,1406399,2266181,5892314,4132270,7891349,12054153,5443421,5627274,6209766,5448252,3637272,1212238,4617360,768111,2974453,5060548,12167432,3505847,9173885,6617784,4967138,4518797,18573608,9675503,10212091,4465121,5761882,1128884,3987869,4376312,3988458,1869863,4794546,2082879,5352874,5875177,9088369,6119623,885066,4408042,4904753,12630551,8257758,3180205,5887508,2761777,30456284,3153391,3949386,7248205,3488212,5189248,964638,7347102,851483,2823383,4021703,14530237,8037282,11772558,3601326,1702004,2748512,2739023,4277478,6282824,4521136,4329540,3923179,6958363,1403665,6785456,5005372,3130464,1451538,4522816,7143046,1573673,3162529,3818626,2307207,446792,2620437,5664932,3260376,9529866,2500688,883930,3429677,4703108,1333654,2683376,1458175,4003588,10721184,6665414,1424754,4761056,7400946,2415424,3108128,4576870,4240714,11530534,2083911,5755904,2059335,6097379,4559339,1158914,1472995,2897800,3098297,6949622,2821724,3129518,1726062,7453232,1727863,1467165,2188288,4669040,4049814,3078534,3004483,2127545,2246140,1702477,5727090,766497,559100,1911271,737776,3733176,1568566,796281,781953,384013,3918728,774906,1113636,4991482,1689793,2666451,887090,2993486,3363130,3587673,1254595,1434678,2788850,894186,1095184,4632292,1066514,3474354,776179,1273706,920175,2257734,1695880,2402517,1330281
