398,13.268,134.86436,Unknown,[M+K-2H]-,adduct linked to 100_[M-H]-,0.244,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,29.93,171023_Smp_IL2WBT5um_2,134.86436:927560 135.86771:0 136.87107:1677359,,0,0,0,15.73703,0.4357206,0.2393755,0.06528683,27.09147,0.08473627,0,0.5952558,1.185482,0.1410755,3.158375,0.1551897,0.02897914,0.02076075,0.4984401,0.1381213,0.0381184,0.05816336,0.410117,0.06222079,0.1294031,18.25239,2.483554,0.256092,0.09669896,0.221723,0.08666271,24.12989,0.3470714,0.05834464,11.58252,36.43829,0,0,1.327601,0.07357395,0.1772798,0.09502606,0.1201016,26.86313,29.60854,1.132074,36.43203,11.81593,1.318098,0.1965439,8.536855,49.30651,1.479153,0.1309439,0.7428156,84.07914,7.83111,2.893677,2.824146,4.412069,0.9241484,0.2165575,1.685281,7.140277,26.833,6.120838,5.552205,6.954173,9.568272,1.149067,5.062063,11.77929,15.70311,11.71131,5.783002,6.746539,0,1.60664,80.39882,0.487226,0.07337917,0,0,1.821867,1.471055,0.01703775,1.139303,37.09218,0.09775015,0.1897959,0.04537283,0.09644736,0.1545792,0.6024625,7.043017,0.02340608,0.3262773,225.8175,20.95029,0.2007719,0.2757939,0.5844354,76.57474,16.87449,21.35956,0.7050232,1.307567,0.8898281,0.5220835,3.130958,0.8244366,1.035332,0.1267305,1.500468,0.8877283,0.7866687,0.8068117,23.04684,0.7291729,0.3321383,0,0.07601772,0.2376451,0.2775717,0.07018946,0.2706383,0.4776782,5.308798,5.766042,4.748012,1.943934,3.084528,1.627802,0.2478004,11.61103,1.976867,6.571018,5.013092,0.9218587,1.184859,2.084061,28.11458,1.834656,6.489183,1.299345,6.645104,3.424432,8.788921,0.3964407,28.76819,14.02293,4.558725,3.051161,24.38389,47.98231,0.4264729,65.87991,0.263342,3.248213,0.2551415,2.715754,0,0,5.501654,0.1520613
399,10.868,134.88249,Unknown,[M-H]-,,0.701,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,400.82,171023_Smp_IL2WBT5um_2,134.88249:4576218 135.88584:247955 136.8892:313999,,7.33582,10.59834,6.852345,131.0519,406.8322,384.6381,342.3755,272.2387,330.2943,321.0222,168.8793,234.7332,146.3257,233.6998,152.9977,239.3117,241.3416,174.1125,680.5205,504.2593,373.5891,350.2521,489.153,437.1797,268.7666,134.6682,205.465,178.2215,375.8261,153.8398,399.4804,358.6996,387.4609,92.32522,150.9506,0.1189981,0.1161365,30.97715,97.1234,1.102413,0.4491298,0.2194665,326.4695,314.9955,461.3873,404.2479,304.1953,431.7964,809.4119,378.1751,367.6584,243.1316,485.984,926.8315,90.47253,110.188,929.1071,427.2964,486.2914,474.4163,271.3027,224.1005,338.8726,160.3613,230.6209,51.13653,125.6451,723.9505,207.9258,141.2876,222.3961,260.2063,374.8214,599.9088,258.2682,0,0,194.655,191.6456,1.431512,2.114008,0.08823705,264.441,243.9975,457.9913,490.7567,488.8109,174.2154,219.9719,194.0944,226.5561,165.7861,301.3817,320.4376,339.3516,521.2253,746.6487,314.9746,637.9683,561.8076,232.6904,204.2798,522.9123,202.5076,554.7408,98.50568,468.2694,663.5916,504.869,469.2707,390.466,151.0231,576.8492,335.2656,766.6837,467.1322,302.5131,951.7256,944.7467,0,0,904.7798,612.7324,3.288466,3.387806,1.169005,59.09895,56.54234,485.3124,418.5772,317.8056,50.43899,343.7215,735.5724,249.0174,20.34974,255.045,289.5066,379.8598,399.0113,266.541,86.11567,5.692652,541.0566,262.9439,637.7298,8.939859,368.736,473.3434,461.2345,118.4694,472.1741,27.60464,632.3298,213.5655,373.2731,376.2477,428.3601,904.3628,553.7249,0,0,386.1764,94.2828
400,10.755,134.89359,Unknown,[M-H2O-H]-,adduct linked to 978_[M+FA-H]-,0.037,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,768.24,171002_Poo_TruePooWeek1Neg_dda1,134.89366:3149990 135.89701:322984 136.90037:1027150,51.62528:1120 52.72012:1416 56.27037:1166 63.88009:1198 65.0133:1651 65.99744:1448 80.74556:1157 97.95835:1206 99.11863:1358 99.9247:19550 100.09427:1335 100.92453:1383 106.04012:1563 107.0237:1635 109.94095:90131 109.98154:1332 133.88614:22329 134.03543:8965 134.86441:61685 134.88315:197100 134.89365:1527378 135.0383:2076 135.04413:1618,0,0,0,2.26944,0.5151702,0.3625897,0.5633837,0.7856855,4.192249,3.883801,2.750785,3.945903,253.8397,511.5224,615.0629,550.3196,2.71639,3.649607,3.543389,2.403735,0.1819459,1.718404,2.165058,0.2221918,0.9300322,4.060719,0.5379053,2.65124,0.4169624,3.180762,0.2667785,1.161561,0.3772441,4.364761,0.7166439,0,0,0.760178,2.4274,0,0,0,1.46498,4.962029,16.65597,0.1094207,0.3088237,2.757688,0.2178262,0.6726338,0.2216991,0.3068699,1.341131,0.3247145,3.740557,0.1160924,1.39508,0.1837277,0.2102584,0.4541394,0.23749,1.106278,0.2007367,0.2051302,0.2820162,4.146194,3.281872,0.2367518,0.9156603,0.9484961,0.5050373,0.5528758,0.2762323,0.2909324,0.2698734,0,0,6.106017,1.595399,0.05092045,0,0,26.44569,70.60912,8.422445,13.14099,17.70385,29.07594,9.243626,17.42354,29.91066,956.1116,804.4097,1135.69,1024.429,23.57131,9.984038,18.36704,5.599226,11.53567,15.59145,10.85537,18.63087,11.27915,11.22368,12.94465,9.392585,7.901325,11.33946,15.05024,18.06787,13.67807,24.35281,9.368448,6.430271,10.35653,12.93263,6.068686,6.970647,0,0.05472192,73.97612,0.05877996,0.05139792,0.07604163,0.07055371,13.33254,0.943891,20.49428,20.15339,11.5561,16.59884,4.985968,27.04792,19.20576,434.9445,495.6279,1092.632,279.4317,34.38065,14.00783,16.23338,18.15957,17.04153,24.5511,27.8137,16.85924,24.39976,1.312787,35.72027,15.83446,13.8953,14.69731,6.896248,17.90529,5.243531,15.21936,25.64821,0.9052631,3.917416,0,0,14.96332,26.66112
401,2.364,134.89362,Unknown,[M-H]-,,0.018,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,11.53,171016_Poo_TruePooWeek3Neg_dda1,134.89362:570138 135.89697:72461 136.90033:185663,57.11286:1085 62.99344:1077 65.0133:9145 65.99721:1772 66.03358:1011 66.7803:1345 67.02914:1554 81.0448:1251 85.62971:1224 88.79303:1229 91.02901:1393 91.05414:2441 92.01296:2252 92.02418:1990 93.03355:1335 93.615:1333 99.92478:1916 106.04008:2331 107.02398:5457 107.04903:9284 109.94094:41784 111.74732:1340 118.04004:1324 123.15907:1404 123.18246:1120 123.70607:1186 134.03505:12799 134.0464:1941 134.89366:268099 134.98082:2587 135.03023:1404 135.03871:1810 135.04417:17548 135.05511:1578 135.06264:1502 135.06764:1729 135.08051:1724,0.4803404,1.126043,0.2386359,0.1833939,0.1457401,0.08451203,0.4241953,0.5829829,0.5457195,0.5274221,0.07112488,1.792364,8.187177,6.182271,1.054566,5.815822,1.826377,0.6714693,0.8212908,0.6814389,0.8127475,0.246301,0.4074001,1.010807,0.5035957,0.02775605,0.1381991,1.314577,1.185501,0.2458229,0.1294833,0.6152975,0.6554939,0.3746483,3.588085,0,1.283309,0.3126179,3.61029,0.09128562,0.4561968,0.6140684,0.4240353,1.099971,0.9009141,0.1047569,0.05461679,0.4589567,0.000476273,0.03863391,0.1247004,0.2173347,1.55425,0.07494012,0.01210621,1.767969,0.2106856,0.1824229,0.8348422,0.2071096,0.2254334,0.1244777,0.1414793,0.05587226,0.5690258,1.654545,0.2781333,0.2525878,0.3186569,0.5964566,0.7201608,0.2131904,0.068343,0.7427514,0.5692768,1.258274,0.1943041,0.01848026,0.1515517,4.118894,1.327153,0.6727562,0.007429166,3.504422,1.412759,0.03390485,0.4501992,0.09322388,16.61545,0.01350657,1.327101,8.017035,3.593134,2.849228,5.227529,9.966476,3.600292,2.131648,0.1160531,2.665798,0.06592234,1.051979,0.8306533,1.625584,0.9535165,2.655893,0.6969695,2.16439,1.231874,4.016801,1.479391,1.802079,1.563887,0.9943836,0.1161895,0.3796368,1.998015,1.67612,0.7523981,1.909992,3.96678,0.405248,3.10126,6.641906,1.770363,1.328372,0.8701519,2.076243,1.977117,2.254829,0.1229171,1.272494,0.8685796,0.3340016,0.7529144,3.060603,1.542252,3.383568,1.26564,3.492723,2.890444,1.973814,3.224589,3.574861,2.901922,0.09437969,2.343924,2.249896,3.002352,1.991984,1.128473,2.443019,0.1292023,2.181395,2.170254,0.4142308,4.734375,0.8632954,1.273358,2.573559,2.274524,0.9529459,1.723361,2.743141
402,9.254,134.89363,Unknown,[M-H]-,,0.061,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,1067.33,171002_Poo_TruePooWeek1Neg_dda1,134.89366:8404096 135.89701:1066042 136.90037:2978180,50.11024:967 52.831:1015 55.96336:1146 65.01333:13768 65.9973:6899 66.00851:2470 67.02889:5089 68.01302:2027 79.81731:1100 81.04465:4854 82.03996:2453 83.26665:1255 84.79994:1132 91.02922:1505 92.01305:5539 92.0242:7978 92.03226:1525 93.04457:4732 94.03989:1727 96.03177:2044 106.03995:5763 107.02418:10458 108.30752:1114 109.03975:4197 109.94097:79955 118.04006:4499 133.98402:8892 134.02361:2215 134.0351:28856 134.04665:2237 134.07133:1986 134.89369:137250 134.95927:2397 134.9809:22842 135.01915:2387 135.03026:2162 135.03868:1976 135.04413:8440 135.05525:9444 135.06656:2253,7.258313,10.39457,8.191675,11.4972,6.600377,6.477684,7.405507,1.030085,8.993473,6.979636,7.670296,10.67203,1247.079,1425.789,1450.408,1674.957,12.89065,23.10421,12.54927,10.58124,7.069132,9.786556,0.11503,7.056406,11.19782,21.19154,7.006352,18.24248,11.22917,17.19367,8.653484,5.973228,7.74951,22.40645,33.41908,0.126889,2.682742,10.62742,7.892708,2.601908,2.705362,2.746392,8.766035,6.355929,3.281488,2.171626,3.722312,9.190685,2.388717,3.701639,1.451271,2.82726,6.888852,1.803275,10.78431,9.342947,2.731112,1.757262,3.651109,3.348588,3.578837,2.354086,3.47576,2.409148,3.012301,12.06584,11.50375,3.479839,0.1185921,4.667031,3.463153,2.962964,3.954109,2.590521,1.905841,1.524342,0.06284557,12.79625,0.7810653,16.19455,54.47477,24.59324,107.7065,106.5412,28.06793,43.82159,58.55352,68.54463,25.61221,43.93485,63.0806,849.6472,1115.914,1446.424,1143.524,60.25404,33.41674,58.36144,13.52381,46.1626,54.80183,42.63528,59.77233,36.41504,34.99033,55.62518,36.17899,24.7837,29.28649,58.57798,56.18349,49.06167,22.81523,37.93882,24.48289,37.32282,41.25527,28.23983,24.33124,7.335978,14.50119,117.5396,34.18795,87.96156,49.78033,94.64764,73.46127,78.70662,59.68077,73.52504,63.39288,72.22984,40.62838,65.5418,65.56902,1123.951,488.9168,515.2753,156.9667,85.15102,71.79778,94.03316,100.7413,77.70653,75.56435,86.49652,95.15819,87.12993,52.57362,92.96133,55.07921,56.91709,76.85756,56.89782,75.82231,49.1188,55.32956,48.87096,55.58174,56.08614,6.505595,10.29966,53.22606,64.1584
403,15.598,134.89368,Unknown,[M-H]-,,0.049,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,9.44,171002_Poo_TruePooWeek1Neg_dda1,134.89368:568527 135.89703:84172 136.90039:265618,,0,0,0,9.510505,0.125305,0.1342802,0.09194036,0.07738819,0,0,0,0,33.23666,3.590553,0.4129201,0.7813026,0.3886656,0.03887403,0.1326604,0.1167549,0.2381486,0.1025867,0.14567,0.1257781,5.099565,0.169938,0,0.1135925,0.1437978,0.07630164,0.1241207,0.1708344,0.2673833,9.701506,5.616212,0,0,0.06981301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07104383,0,0,0,0,0.1226446,0,0,0,0,0,0,0,0.6651618,0.2070713,0,0.2096772,0.1546256,0,0,0.0505549,0,0.1247231,0.04193823,0.6547883,0.1332784,0.06817586,0,0.1218117,0,0.07007197,0.2983135,0.1370995,0.09965851,0,0,0.1111378,0.1901221,0.0567271,0.09900454,0.1177131,0.2714142,0.1251081,0,0,0,0.1554535,0.09883646,0,0,0,0,0.154342,0,0,0,0,0.7917452,4.258947,0.1025375,0.3115998,0.2808402,0.1301082,0,0,0,0.08602791,0.524966,0.2040411,4.541072,0.1468778,0.4971857,0.6816978,2.90097,0.1487545,0.2034666,0.1072934,0.3242305,0.1401346,0.1257085,0.197846,0.1233422,0.1128917,0.1434412,0,0.1968002,0,0.1075495,0.2332482,0.08916007,0.08115633,0,0,0.1117801,0.027225
404,14.425,134.98087,Unknown,[M-H]-,,0.195,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,22.64,171023_Smp_IL2DMB5um_3,134.98087:2859110 135.98422:395776 136.98758:232970,,3.948147,2.140333,4.343735,7.783586,16.54989,0.7480687,12.4412,17.38873,12.02923,14.3917,10.8181,19.51443,7.355704,16.02231,7.263292,14.90564,7.4789,8.242916,31.91993,18.07486,18.70696,17.75272,17.86271,19.17393,15.29187,4.236771,20.53037,6.412457,18.80403,4.89883,16.505,15.57593,16.23274,3.715366,7.668605,2.731076,0.1220006,1.973222,15.84499,4.816524,2.648909,4.805512,16.38641,14.51729,32.63741,19.27198,16.91962,6.920916,42.44019,18.74479,38.3679,7.87618,20.69403,42.153,4.879427,5.367749,56.7705,47.68143,40.35247,25.40942,33.5331,48.92186,0.4208283,44.84451,24.00787,5.519209,4.048684,48.12083,38.7652,6.053597,43.48802,2.033238,1.201458,25.11215,42.23539,1.764878,0.6954508,10.71309,37.1137,3.211943,2.018666,3.350125,11.24321,9.10722,12.15894,9.308837,18.4326,8.121804,13.72019,19.99584,20.45636,4.67636,15.70161,18.1108,17.77798,16.9464,13.39668,19.41949,14.35269,18.36619,4.01213,2.885679,18.50953,18.89194,16.50071,3.650738,17.27944,13.77905,14.06506,19.45453,15.8087,4.639346,19.27358,21.04932,14.37759,18.46241,12.42348,14.05969,30.86979,2.754842,1.293885,24.90015,12.57361,4.580672,3.256342,4.952305,0.7369125,0.5505506,29.08539,23.07999,33.20923,0.5169817,22.83175,36.65417,34.9425,0.03409323,44.96508,77.2231,68.29771,33.49453,23.69985,2.147223,0,17.91271,2.658721,35.6908,0,40.3362,12.64771,38.54672,27.53605,31.09279,0.01315182,32.55758,13.07429,35.02745,25.79535,21.91494,32.68799,28.39019,1.46098,0.9167268,7.831051,1.686009
405,11.289,134.98088,Unknown,[M-H]-,ion correlated with 907,0.634,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,24.64,171002_Poo_TruePooWeek1Neg_dda2,134.98094:1115738 135.98429:138857 136.98765:77722,50.30936:2133 54.37318:2057 54.72326:1910 55.16136:2053 61.98709:3355 65.01329:4620 65.99722:2189 69.47404:1992 74.99258:10802 75.99334:2576 76.99014:9146 78.20976:1846 92.02418:2185 94.02411:2233 99.92464:78364 100.92455:3632 102.02502:2301 107.02387:3337 109.94092:54315 118.03992:3494 118.89863:7582 123.9615:2216 127.40791:2361 132.98344:4978 133.90918:2202 133.9841:41420 134.03508:13786 134.86452:105822 134.89365:4070162 134.9808:190131,2.57588,2.785435,1.872326,5.343972,15.7093,26.44591,17.95909,24.457,17.52624,52.37283,13.59592,7.024326,0.1342244,50.96492,1.820929,56.40889,19.21694,7.580431,36.28264,19.3579,40.24423,28.87626,33.45379,25.6304,26.19508,4.481786,24.7846,7.317792,36.31121,9.930227,23.8228,20.63305,26.89275,20.50228,9.675659,0.464489,2.595421,0.7198068,1.915811,2.362175,4.420447,0.7545395,17.00375,10.38341,24.60258,0.163157,2.469517,28.12194,51.59029,42.5494,44.75435,16.77752,34.55244,65.06506,4.990498,5.398502,67.40439,48.86066,21.84114,9.800688,15.11661,3.964518,17.72104,13.63742,30.40219,15.77799,17.11425,5.629295,12.46883,0.123627,2.328529,30.75355,4.661447,23.65694,34.92548,2.93195,4.095659,13.78507,1.205866,2.331169,2.201149,1.860389,0.06988997,4.082791,13.17516,16.88444,24.34995,18.07337,0.03376258,30.94803,40.94981,0.08259924,0.6001794,78.10302,51.19052,26.86155,31.10806,32.76114,17.69196,34.20391,4.387541,0.07528523,20.88747,38.4887,17.83879,0.04711391,20.42335,0.1440677,0.5126368,27.77508,16.02576,0.3779478,23.03503,12.60567,0.4414543,19.99429,0.7158762,1.315885,41.33053,1.148591,2.079844,1.137032,13.66265,6.63076,4.85274,9.70176,0.07137714,0.07800887,6.350282,0.5153134,20.9261,0.6389838,50.4823,53.30718,47.02684,0.03621687,55.68899,85.29219,72.6151,29.44171,22.02465,0.7974783,0.01267626,22.13742,42.80342,35.11154,0,19.53543,19.39495,5.106907,13.50802,42.78589,0.01237312,1.079471,10.90135,52.78859,37.24863,23.5109,5.063644,36.48026,0.5576558,0.2055992,0.109469,0.01485335
406,16.29,134.98091,Unknown,[M-H]-,,0.037,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,8.17,171023_Smp_IL2WBT5um_2,134.98091:1911666 135.98426:201047 136.98762:113129,,0.4358168,0.9901888,0.3553743,0.5262366,0.2736407,0.5661347,0.5365248,0.05039096,0.1582549,0.8183072,0.3938207,0.3309089,0.02744655,0.2520421,0.02440927,0.5070821,0.5999697,0.2635583,0.5367585,0.8654051,0.07060385,1.639745,0.8766899,0.7753028,0.9976175,0.6753795,0.6237918,0.8398168,6.06268,0.5353579,1.693746,0.2891299,1.865632,0.400927,0.4934468,0.04987254,0.3552103,0.08932687,0.3100575,0.8664857,0.4885287,0.4665179,0.3902072,0.5278171,0.5619909,1.170015,5.428428,0.06640364,0.4747684,0.9690133,0.6077453,0.3920799,0.3086863,0.9600742,0.1583905,0.3759102,3.16718,2.623154,4.29706,1.205809,2.618107,5.977859,2.912658,6.082743,0.647505,0.3422879,0.2148047,4.036605,3.227569,0.4228968,1.669281,2.383247,2.521029,0.4519687,0.09777597,0.05898777,0.2120098,0.04324475,0.4195135,0.1644682,0.6276134,0.2270353,0.1614395,0.4568393,0.3174894,0.2102297,0.3722741,0.1702397,0.360567,0.3835405,0.2648216,0.1129892,0.1082572,0.87751,0.2556341,0.009453374,0.8569954,0.4923032,0.2197631,0.3548681,0.2589679,0.2566156,0.9082995,0.8153796,0.4210773,0.184412,0.8301057,0.2006355,0.7682304,0.2619282,0.9796936,0.02888456,0.1794004,0.08232703,0.05166603,0.3294245,0.7662931,0.6192181,0.1642056,0.7596868,0.02503635,0.7005432,0.2624278,0.6450268,0.950015,0.5676685,0.07270465,0.01648381,1.576892,1.844284,3.080169,0.03094009,0.7203082,0.07054503,1.783821,0,0.8593686,0.9688002,0.7180708,0.5080025,0.7774101,0.174737,0,0.7184212,1.874533,1.234279,0,16.00418,1.708959,2.846088,0.8909315,0.5920513,0,0.4668087,1.562129,26.79039,0.4995979,0.3717338,1.522471,0.4212038,0.2460544,0.1339654,0.1154141,0.4378611
407,8.953,134.98093,Unknown,[M-H]-,,0.677,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,7.98,171002_Poo_TruePooWeek1Neg_dda2,134.98091:277564 135.98426:34647 136.98762:0,60.9583:1315 63.8607:1227 65.01336:13727 65.99731:6236 66.00851:3085 67.02895:5090 74.99252:2830 76.99015:2032 77.01335:2597 78.44147:1313 81.04472:1844 82.03985:3257 86.02342:1496 91.02897:2312 92.01308:1732 92.02422:8274 92.60294:1349 93.04463:2389 95.02398:1862 96.0318:1608 99.92462:29336 106.03988:2957 106.39829:1388 107.02398:6655 107.4537:1579 109.03979:4700 109.93664:2497 109.94096:70999 113.07983:1299 118.04007:2453 118.89856:2814 133.98422:15059 134.035:24567 134.07144:2289 134.86455:17083 134.89369:2078029 134.95969:5044 134.98079:59073 134.98604:3113 135.01881:5353 135.03008:3059 135.03854:2962 135.04416:6199 135.05533:8075 135.06648:3044,3.465361,1.942895,2.933283,0.1401578,14.82709,3.097803,7.705357,2.138159,6.668109,4.178585,6.07409,6.54095,0.1252343,8.761209,0.2505618,0.01030931,5.277453,3.512278,11.7036,3.299312,4.503134,6.784129,3.288816,6.268701,3.780273,3.20868,7.797516,4.854609,7.736571,3.615673,4.876702,10.75879,2.840589,0.1872,5.016484,15.49724,2.423596,0.4197862,4.031092,15.91676,7.978265,11.5555,20.45994,5.49248,26.53843,17.13219,4.291295,8.812128,21.6777,10.47706,4.090596,2.490541,16.3293,29.6397,2.831407,5.370916,6.37398,4.600691,7.23196,8.776332,2.785632,10.80708,5.864948,6.620001,6.035371,2.65372,0.2296811,9.627272,4.827212,1.745429,4.83097,17.23211,8.320829,12.96662,16.16212,2.255583,18.7043,6.067488,13.20071,3.971135,3.017036,5.482895,0.2429542,9.418679,8.91195,1.70523,6.460193,3.113195,26.09855,9.529013,12.90706,0.04647853,0.7542533,7.570072,0.3367392,11.81072,15.41537,12.95726,8.344346,8.545668,6.730828,3.538704,4.853125,10.42984,9.112218,2.043823,6.402698,5.654249,9.388247,10.53755,5.745094,2.290897,8.894466,5.938117,12.49337,3.672798,6.442013,18.23315,10.09703,23.01623,2.123251,18.27227,10.00355,13.47834,9.453325,11.83607,0.01070907,0.009043004,7.901457,7.903882,5.745175,0.6691886,7.216893,5.135927,2.332598,0.1297312,3.393116,0.9530959,1.399748,8.423803,4.37455,0.8351752,0,5.723427,12.99272,8.377237,0,3.645325,7.231787,2.71037,5.779786,3.526715,0,3.976106,2.254345,14.9916,3.387541,3.188426,10.68977,7.777448,3.763732,0.2517278,9.04146,0.1102433
408,11.793,135.02888,Unknown,[M-H]-,adduct linked to 740_[M-H2O-H]-; similar chromatogram in higher mz_1431,0.213,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,5.46,171023_Poo_TruePooWeek4Neg_dda1,135.02887:326511 136.03222:0 137.03558:24612,54.21335:1097 59.01264:2730 72.99199:1722 74.99586:1039 75.00528:1758 75.00755:36691 84.95473:1146 89.02324:4336 94.22173:1163 95.02571:1104 99.92428:1204 109.94083:5345 111.01708:1084 123.05986:1110 130.32175:1194 134.03482:1159 134.86433:80879 134.88268:54922 134.89362:189199 135.02888:14046,0.2715328,0.1910473,0.5451689,0.1031881,0.4233923,0.01437034,0.1928101,0.2198263,0.03122434,0.1989263,0.06111246,1.71774,0.1258181,0.2871357,0.2998607,0.2513359,0.2694662,0.01594047,0.02922384,0.4292549,0.3397916,0.1517295,0.1879512,0.2213781,0.05665978,0.2790108,0.1254365,0.4332753,0.2826306,0.02797543,0.3502079,0.4180291,0.08327037,0.1204242,0.2870271,0.4304177,0.863207,1.519694,0.5028607,0.2981027,0.1059624,0.1612349,0.1562153,0.6485306,0.004742546,0.3128265,0.3193379,0.2671337,0.1269233,0.3010167,0.3577743,0.02839258,0.2593068,0.01068908,0.6272466,0.2277473,0.1000905,0.3075459,0.2092781,0.2302201,5.421976,0.4364931,6.218489,8.387164,12.23296,12.32737,7.602623,5.370529,8.033252,0.1107521,0.6116232,0.4897944,0.5012943,0.116241,0.1599995,0.4279165,0.1195073,4.775482,0.1932167,0.2064458,0.2605239,0.1385313,0.1002156,0.1484278,0.2353195,0.2295551,0.2661351,0.07667814,0.1975446,0.04279032,0.03646969,0.07587878,0.2301927,0.1995992,0.3024366,0.347652,0.50989,0.02412997,0.2555312,0.9454648,2.139324,2.758687,0.006810771,0.2435989,1.238251,0.1331858,0.4701713,0.1393745,0.2202051,0.3002314,0.134195,0.2996558,0.09346537,0.2401539,0.1817648,0.07161428,0.232751,0.1303876,0.1412272,0.1151234,0.1390107,0.009364028,0.2753261,0.38538,0.3549831,0.1505706,1.615653,10.2175,0.1878257,3.392125,3.104619,2.136214,0.07583471,0.2582649,0.02464981,12.53691,7.535369,8.608494,6.507851,0.3230222,0.1950679,0.09650367,3.579233,0.2397739,0.2758711,0.07362326,0.6503335,4.180935,0.3238171,7.829454,7.781744,4.899507,11.60702,5.395758,0.1627903,0.1438745,0.05169897,0.0859184,0.4714697,0.3123672,0.22713,0.07658098,3.866696,4.232905
409,6.345,135.03021,Hypoxanthine,[M-H]-,,0.152,FALSE,5.53,135.03069,null,null,null,null,annotated by user-defined text library,TRUE,TRUE,FALSE,G; not in standard mix ,TRUE,null,null,99.1,98.7,null,null,null,5.02,171009_Smp_IL1noBT5um_3,135.03021:803029 136.03356:61349 137.03692:186805,,0.2944041,0.4396366,0.5477211,2.575758,0.4226286,0.5993029,0.1666322,0.809887,1.037581,0.2373704,0.6213503,0.2194846,0.3453403,0.3555144,0.5325955,0.2974224,0.4590006,0.7646677,0.370053,0.4958784,0.4452465,0.3435453,0.3706675,0.2977465,0.7009273,0.663043,0.4921387,0.0982753,0.4643906,0.7164425,0.3996058,0.5314627,0.5740107,0.7369544,0.4229351,0.5248839,0.2891137,0.8316007,0.4482678,0.4985668,0.7498658,0.6561166,2.167404,3.505759,3.615179,3.975759,3.382751,2.271718,2.131113,2.949164,2.760293,0.8468006,0.884241,0.8034299,9.883574,3.750709,7.961102,3.743359,3.699754,3.80463,3.24069,5.023038,6.545735,7.225585,4.232213,9.502259,5.204148,5.535755,7.92051,1.471342,2.522666,2.890212,2.309317,1.922199,2.541,0.7035886,0.4171288,1.697767,1.749211,0.5506713,0.4810384,0.4956118,1.44555,0.9575106,0.7085874,0.1715628,0.8753434,0.7160364,0.5237145,0.3390039,0.3966454,0.6228874,0.2474965,0.7641091,0.7639899,0.4974727,0.8104507,0.9338189,0.5102116,0.2444474,0.5713968,0.6661613,0.4464013,0.7208672,0.7746207,0.548259,0.4883472,0.7415621,0.7896511,0.5529042,0.3961936,0.6912366,0.7654387,0.3316211,0.6949318,1.022268,0.6594738,0.658228,0.8336082,0.8784225,0.5629833,0.5244009,0.6131402,0.5120584,0.3606066,0.1027317,6.399191,6.31496,2.210699,2.508789,2.727668,1.341844,1.121981,1.381468,1.473432,2.11764,2.532464,2.338258,2.823931,1.222275,1.274887,8.175321,3.761111,2.106688,2.36685,2.10586,4.199809,2.217113,2.760138,4.22943,3.857366,2.388573,3.825319,6.596418,1.222535,2.501858,1.255248,1.535894,1.612067,1.941733,0.1607503,0.42821,0.735925,0.8600402
