551,9.626,150.94962,Unknown,[M-H]-,,0.646,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,68.96,171009_Smp_IL1Control5um_3,150.94962:1568765 151.95297:347745 152.95633:850735,,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.949,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.949,150.95,150.95,150.95,150.95,150.95,150.95,150.949,150.95,150.949,150.949,150.95,150.95,150.95,150.95,150.949,150.949,150.949,150.95,150.949,150.95,150.95,150.949,150.949,150.95,150.95,150.95,150.95,150.95,150.949,150.949,150.95,150.95,150.95,150.95,150.95,150.949,150.95,150.95,150.95,150.95,150.95,150.95,150.949,150.95,150.949,150.95,150.95,150.949,150.949,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.949,150.95,150.95,150.95,150.95,150.95,150.949,150.95,150.95,150.95,150.949,150.949,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95
552,15.456,150.94962,Unknown,[M-H]-,,0.006,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,3.01,171009_Smp_IL1Control5um_3,150.94962:289407 151.95297:101099 152.95633:203780,,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95,150.95
553,15.757,150.95854,Unknown,[M-C6H10O5-H]-,adduct linked to 704_[M-C6H10O4-H]-,0.049,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,7.11,171009_Poo_TruePooWeek2_Half4,150.95854:377905 151.96189:6718 152.96525:111994,,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.962,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.962,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.958,150.959,150.959,150.958,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.962,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959
554,11.32,150.95857,Unknown,[M-H]-,,0.165,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,12.23,171009_Poo_TruePooWeek2_Half4,150.95857:613967 151.96192:0 152.96528:205115,,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.962,150.959,150.959,150.959,150.958,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.958,150.959,150.959,150.958,150.958,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.958,150.959,150.959,150.959,150.959,150.959,150.959,150.959,150.958,150.959,150.959,150.959,150.959,150.959
555,14.035,150.96979,Unknown,[M+K-2H]-,ion correlated with 875; adduct linked to 535_[M+Cl]-; similar chromatogram in higher mz_1168; similar chromatogram in higher mz_1847,0.098,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,169.54,171023_Std_4uMStdinMatrix_2,150.96979:4303172 151.97314:216910 152.9765:251875,,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97,150.97
556,2.579,151.02266,Unknown,[M-H]-,,0.091,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,21.55,171002_Std_4uMStdinH20_2,151.02266:923093 152.02601:59987 153.02937:31309,,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023
557,8.147,151.02266,Unknown,[M-H]-,,0.146,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,9.61,171009_Std_4uMStdinMatrix_2,151.02266:393288 152.02601:0 153.02937:40565,,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.025,151.025,151.025,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.025,151.023,151.023,151.023,151.025,151.025,151.025,151.025,151.025,151.025,151.023,151.025,151.025,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.025,151.025,151.023,151.023,151.023,151.023,151.023,151.025,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.025,151.023,151.025,151.025,151.025,151.023,151.025,151.025,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023,151.023
558,2.256,151.03912,Unknown,[M-H]-,,0.256,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,5.05,171023_Poo_TruePooWeek4Neg_dda2,151.03912:129098 152.04247:157247 153.04583:52138,67.02886:6688 70.61987:1026 76.99001:1949 81.04465:2411 81.05837:1099 91.02898:2070 93.0334:11704 93.45863:1131 93.77701:1156 107.04918:1620 108.0283:1066 108.04413:1299 108.05543:4645 109.03953:6632 109.05082:1571 110.03471:1414 114.61606:1218 121.02805:1251 122.03603:5801 123.04389:1371 123.0713:1224 136.01559:30124 150.0011:2514 150.06624:2174 150.95824:2661 151.03931:14226 151.05128:5810 151.07564:1686 151.09145:10980,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039,151.039
559,7.546,151.06172,Unknown,[M-H]-,,0.848,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,11.1,171002_Poo_TruePooWeek1Neg_dda1,151.06172:239552 152.06507:17726 153.06843:28376,50.01373:19730 52.25013:1146 58.02861:1446 64.53825:1145 65.12994:1035 65.63763:1026 65.99741:1377 66.00854:1474 67.02902:10424 69.02396:1116 74.87363:1004 75.5657:1065 76.03255:991 76.9901:2197 81.04457:6711 82.02857:2082 82.03989:6505 83.02389:2016 87.34894:1089 91.02905:2538 97.03977:1306 108.05556:6719 109.0396:14840 110.02345:2033 110.03497:5063 110.04304:1057 110.07113:1593 121.0289:1169 122.03629:4146 123.05528:1566 123.21373:1213 136.01566:5915 150.06656:2659 150.95839:6858 151.03906:2763 151.05063:5642 151.0618:4631 151.07544:1461,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062,151.062
560,2.205,151.09169,Unknown,[M-H]-,similar chromatogram in higher mz_783,0.128,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,10.21,171002_Smp_IL1WBT_2,151.09169:2199602 152.09504:801273 153.0984:90289,,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.091,151.091,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.091,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092,151.092
561,9.725,151.95041,Unknown,[M-H]-,,0.049,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,70.47,171009_Smp_IL1DMB5um_1,151.95041:286100 152.95376:736504 153.95712:125731,,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95,151.95
562,14.355,152.00139,Unknown,[M-H2O-H]-,adduct linked to 1110_[M+FA-H]-,0.244,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,327.33,171023_Poo_TruePooWeek4Neg_dda4,152.00136:173065 153.00471:0 154.00807:0,50.67897:1038 52.62662:1157 53.04585:993 59.01258:5173 67.31827:1178 72.0442:16004 80.0416:1191 80.96384:5033 88.45702:1201 91.19009:1124 96.95887:23769 109.99055:6483 118.32503:1026 121.38531:1071 122.03613:8133 136.01543:4634 151.92619:9730 152.00146:21844 152.03439:42383,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.002,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.002,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.002,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001
563,6.5,152.00145,Unknown,[M-H]-,similar chromatogram in higher mz_1472,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,29.05,171009_Smp_IL1noBT5um_3,152.00145:397437 153.0048:8314 154.00816:7469,,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.002,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.002,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.002,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.002,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001,152.001
564,4.126,152.0107,Unknown,[M-H]-,,0.073,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,12.81,171002_Std_4uMStdinH20_2,152.0107:416925 153.01405:42365576 154.01741:3421483,,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011,152.011
565,4.853,152.03767,Unknown,[M-H]-,,0.037,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,12.21,171023_Smp_IL2DMB5um_3,152.03767:884186 153.04102:48105 154.04438:37723,,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.034,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.038,152.035,152.038,152.038
566,14.45,152.04558,Unknown,[M-H]-,,0.201,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,5.89,171002_Smp_IT0_1,152.04558:283963 153.04893:0 154.05229:78791,,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046,152.046
