"","Mass.Feature","Replicate.Name","Adjusted.Area"
"391","Citric Acid","171002_Smp_IL1noBT_1",973261.516129032
"392","Citric Acid","171002_Smp_IL1noBT_2",1594180.51612903
"393","Citric Acid","171002_Smp_IL1noBT_3",895472.290322581
"394","Citric Acid","171002_Smp_IL1WBT_1",1854076.64516129
"395","Citric Acid","171002_Smp_IL1WBT_2",393604.838709677
"396","Citric Acid","171002_Smp_IL1WBT_3",768529
"397","Citric Acid","171002_Smp_IL1IT0_1",546032.580645161
"398","Citric Acid","171002_Smp_IL1IT0_2",2576237.4516129
"399","Citric Acid","171002_Smp_IL1IT0_3",1414627.48387097
"400","Citrulline","171002_Smp_IL1Control_1",502560.64516129
"401","Citrulline","171002_Smp_IL1Control_2",602092.387096774
"402","Citrulline","171002_Smp_IL1Control_3",252306.548387097
"403","Citrulline","171002_Smp_IL1DMB_1",128192.161290323
"404","Citrulline","171002_Smp_IL1DMB_2",291839.161290323
"405","Citrulline","171002_Smp_IL1DMB_3",376753.967741935
"406","Citrulline","171002_Smp_IL1DMBnoBT_1",783189.903225806
"407","Citrulline","171002_Smp_IL1DMBnoBT_2",585717.677419355
"408","Citrulline","171002_Smp_IL1DSW_1",828236.258064516
"409","Citrulline","171002_Smp_IL1DSW_3",1429978.77419355
"410","Citrulline","171002_Smp_IL1noBT_1",622878.838709677
"411","Citrulline","171002_Smp_IL1noBT_2",1064181.19354839
"412","Citrulline","171002_Smp_IL1noBT_3",476977.032258064
"413","Citrulline","171002_Smp_IL1WBT_1",616371.612903226
"414","Citrulline","171002_Smp_IL1WBT_2",1247757.74193548
"415","Citrulline","171002_Smp_IL1WBT_3",655943.516129032
"416","Citrulline","171002_Smp_IL1IT0_1",493746.516129032
"417","Citrulline","171002_Smp_IL1IT0_2",3371969.38709677
"418","Citrulline","171002_Smp_IL1IT0_3",897066.35483871
"419","Creatine","171002_Smp_IL1Control_1",1290836.18519529
"420","Creatine","171002_Smp_IL1Control_2",835322.468904729
"421","Creatine","171002_Smp_IL1Control_3",2071932.99883541
"422","Creatine","171002_Smp_IL1DMB_1",1423159.68156481
"423","Creatine","171002_Smp_IL1DMB_2",1158667.84420885
"424","Creatine","171002_Smp_IL1DMB_3",1699292.15794304
"425","Creatine","171002_Smp_IL1DMBnoBT_1",1660106.11237004
"426","Creatine","171002_Smp_IL1DMBnoBT_2",2545786.86380074
"427","Creatine","171002_Smp_IL1DSW_1",2169599.4434098
"428","Creatine","171002_Smp_IL1DSW_3",1748161.57302481
"429","Creatine","171002_Smp_IL1noBT_1",2234963.59469468
"430","Creatine","171002_Smp_IL1noBT_2",1967787.80596731
"431","Creatine","171002_Smp_IL1noBT_3",3031906.18722327
"432","Creatine","171002_Smp_IL1WBT_1",838079.070939371
"433","Creatine","171002_Smp_IL1WBT_2",2057146.64033591
"434","Creatine","171002_Smp_IL1WBT_3",38746885.8651637
"435","Creatine","171002_Smp_IL1IT0_1",1808823.87312768
"436","Creatine","171002_Smp_IL1IT0_2",1575991.87981089
"437","Creatine","171002_Smp_IL1IT0_3",1332301.78874025
"438","Cystathionine","171002_Smp_IL1Control_1",10140.6451612903
"439","Cystathionine","171002_Smp_IL1Control_2",NA
"440","Cystathionine","171002_Smp_IL1Control_3",NA
"441","Cystathionine","171002_Smp_IL1DMB_1",NA
"442","Cystathionine","171002_Smp_IL1DMB_2",NA
"443","Cystathionine","171002_Smp_IL1DMB_3",NA
"444","Cystathionine","171002_Smp_IL1DMBnoBT_1",7892.67741935484
"445","Cystathionine","171002_Smp_IL1DMBnoBT_2",NA
"446","Cystathionine","171002_Smp_IL1DSW_1",NA
"447","Cystathionine","171002_Smp_IL1DSW_3",15772.2580645161
"448","Cystathionine","171002_Smp_IL1noBT_1",10319.3225806452
"449","Cystathionine","171002_Smp_IL1noBT_2",6459.51612903226
"450","Cystathionine","171002_Smp_IL1noBT_3",NA
"451","Cystathionine","171002_Smp_IL1WBT_1",106024.935483871
"452","Cystathionine","171002_Smp_IL1WBT_2",8137.77419354839
"453","Cystathionine","171002_Smp_IL1WBT_3",NA
"454","Cystathionine","171002_Smp_IL1IT0_1",NA
"455","Cystathionine","171002_Smp_IL1IT0_2",8144.32258064516
"456","Cystathionine","171002_Smp_IL1IT0_3",5569.87096774194
"457","Cysteic Acid","171002_Smp_IL1Control_1",161470.129032258
"458","Cysteic Acid","171002_Smp_IL1Control_2",184106.032258065
"459","Cysteic Acid","171002_Smp_IL1Control_3",46610.4838709677
"460","Cysteic Acid","171002_Smp_IL1DMB_1",86215.1290322581
"461","Cysteic Acid","171002_Smp_IL1DMB_2",168272.032258065
"462","Cysteic Acid","171002_Smp_IL1DMB_3",321462.193548387
"463","Cysteic Acid","171002_Smp_IL1DMBnoBT_1",439132.032258064
"464","Cysteic Acid","171002_Smp_IL1DMBnoBT_2",322106.741935484
"465","Cysteic Acid","171002_Smp_IL1DSW_1",250207.322580645
"466","Cysteic Acid","171002_Smp_IL1DSW_3",347944.806451613
"467","Cysteic Acid","171002_Smp_IL1noBT_1",391684.290322581
"468","Cysteic Acid","171002_Smp_IL1noBT_2",471463.290322581
"469","Cysteic Acid","171002_Smp_IL1noBT_3",254552.64516129
"470","Cysteic Acid","171002_Smp_IL1WBT_1",187920
"471","Cysteic Acid","171002_Smp_IL1WBT_2",196429.161290323
"472","Cysteic Acid","171002_Smp_IL1WBT_3",402604.193548387
"473","Cysteic Acid","171002_Smp_IL1IT0_1",247601.064516129
"474","Cysteic Acid","171002_Smp_IL1IT0_2",184918.967741935
"475","Cysteic Acid","171002_Smp_IL1IT0_3",275017.290322581
"476","Cytidine","171002_Smp_IL1Control_1",288264.677419355
"477","Cytidine","171002_Smp_IL1Control_2",549977.516129032
"478","Cytidine","171002_Smp_IL1Control_3",826648.741935484
"479","Cytidine","171002_Smp_IL1DMB_1",83831.5161290323
"480","Cytidine","171002_Smp_IL1DMB_2",154310.870967742
"481","Cytidine","171002_Smp_IL1DMB_3",223101.677419355
"482","Cytidine","171002_Smp_IL1DMBnoBT_1",253506.774193548
"483","Cytidine","171002_Smp_IL1DMBnoBT_2",514719.129032258
"484","Cytidine","171002_Smp_IL1DSW_1",711764.774193548
"485","Cytidine","171002_Smp_IL1DSW_3",2346055.09677419
"486","Cytidine","171002_Smp_IL1noBT_1",1104004.74193548
"487","Cytidine","171002_Smp_IL1noBT_2",1054999.41935484
"488","Cytidine","171002_Smp_IL1noBT_3",848597.064516129
"489","Cytidine","171002_Smp_IL1WBT_1",322063.709677419
"490","Cytidine","171002_Smp_IL1WBT_2",976111.935483871
"491","Cytidine","171002_Smp_IL1WBT_3",1169332.38709677
"492","Cytidine","171002_Smp_IL1IT0_1",255637.806451613
"493","Cytidine","171002_Smp_IL1IT0_2",213557.870967742
"494","Cytidine","171002_Smp_IL1IT0_3",123393.129032258
"495","Cytosine","171002_Smp_IL1Control_1",20068956.722967
"496","Cytosine","171002_Smp_IL1Control_2",19119013.3801164
"497","Cytosine","171002_Smp_IL1Control_3",14236019.9185279
"498","Cytosine","171002_Smp_IL1DMB_1",11551914.567804
"499","Cytosine","171002_Smp_IL1DMB_2",15500219.8224541
"500","Cytosine","171002_Smp_IL1DMB_3",22172183.7915834
"501","Cytosine","171002_Smp_IL1DMBnoBT_1",20615520.9734658
"502","Cytosine","171002_Smp_IL1DMBnoBT_2",36163740.334307
"503","Cytosine","171002_Smp_IL1DSW_1",18128534.463679
"504","Cytosine","171002_Smp_IL1DSW_3",49813480.045336
"505","Cytosine","171002_Smp_IL1noBT_1",33377662.9051365
"506","Cytosine","171002_Smp_IL1noBT_2",53953858.8596856
"507","Cytosine","171002_Smp_IL1noBT_3",29437373.062065
"508","Cytosine","171002_Smp_IL1WBT_1",20364820.0213227
"509","Cytosine","171002_Smp_IL1WBT_2",10041223.8959751
"510","Cytosine","171002_Smp_IL1WBT_3",29847897.0058172
"511","Cytosine","171002_Smp_IL1IT0_1",27371385.4161995
"512","Cytosine","171002_Smp_IL1IT0_2",19929045.7365758
"513","Cytosine","171002_Smp_IL1IT0_3",21101697.1442728
"514","Deoxyadenosine","171002_Smp_IL1Control_1",2118945.80645161
"515","Deoxyadenosine","171002_Smp_IL1Control_2",3848228.90322581
"516","Deoxyadenosine","171002_Smp_IL1Control_3",4669243.22580645
"517","Deoxyadenosine","171002_Smp_IL1DMB_1",1873953.80645161
"518","Deoxyadenosine","171002_Smp_IL1DMB_2",2791032.96774194
"519","Deoxyadenosine","171002_Smp_IL1DMB_3",4134365.35483871
"520","Deoxyadenosine","171002_Smp_IL1DMBnoBT_1",3866895.5483871
"521","Deoxyadenosine","171002_Smp_IL1DMBnoBT_2",7017865.29032258
"522","Deoxyadenosine","171002_Smp_IL1DSW_1",2813188.96774194
"523","Deoxyadenosine","171002_Smp_IL1DSW_3",9994655.41935484
"524","Deoxyadenosine","171002_Smp_IL1noBT_1",7851750
"525","Deoxyadenosine","171002_Smp_IL1noBT_2",10376357.1612903
"526","Deoxyadenosine","171002_Smp_IL1noBT_3",7250015.90322581
"527","Deoxyadenosine","171002_Smp_IL1WBT_1",3136879.48387097
"528","Deoxyadenosine","171002_Smp_IL1WBT_2",2715739.61290323
"529","Deoxyadenosine","171002_Smp_IL1WBT_3",6191962.12903226
"530","Deoxyadenosine","171002_Smp_IL1IT0_1",4535935.83870968
"531","Deoxyadenosine","171002_Smp_IL1IT0_2",2901414.4516129
"532","Deoxyadenosine","171002_Smp_IL1IT0_3",2278058.51612903
"533","DHAP","171002_Smp_IL1Control_1",54051.3225806452
"534","DHAP","171002_Smp_IL1Control_2",48806.064516129
"535","DHAP","171002_Smp_IL1Control_3",25082.1935483871
"536","DHAP","171002_Smp_IL1DMB_1",39162.1612903226
"537","DHAP","171002_Smp_IL1DMB_2",42581.3548387097
"538","DHAP","171002_Smp_IL1DMB_3",35621.3548387097
"539","DHAP","171002_Smp_IL1DMBnoBT_1",69034.9677419355
"540","DHAP","171002_Smp_IL1DMBnoBT_2",33179.7419354839
"541","DHAP","171002_Smp_IL1DSW_1",46365.3870967742
"542","DHAP","171002_Smp_IL1DSW_3",47809.7741935484
"543","DHAP","171002_Smp_IL1noBT_1",23644.3548387097
"544","DHAP","171002_Smp_IL1noBT_2",45530
"545","DHAP","171002_Smp_IL1noBT_3",32845.7741935484
"546","DHAP","171002_Smp_IL1WBT_1",46287.7419354839
"547","DHAP","171002_Smp_IL1WBT_2",37439
"548","DHAP","171002_Smp_IL1WBT_3",23907.2258064516
"549","DHAP","171002_Smp_IL1IT0_1",26807.2258064516
"550","DHAP","171002_Smp_IL1IT0_2",29306.8387096774
"551","DHAP","171002_Smp_IL1IT0_3",72464.4516129032
"552","DHPS","171002_Smp_IL1Control_1",140053.161290323
"553","DHPS","171002_Smp_IL1Control_2",128279.161290323
"554","DHPS","171002_Smp_IL1Control_3",500977.806451613
"555","DHPS","171002_Smp_IL1DMB_1",135248.516129032
"556","DHPS","171002_Smp_IL1DMB_2",111439.516129032
"557","DHPS","171002_Smp_IL1DMB_3",136456.225806452
"558","DHPS","171002_Smp_IL1DMBnoBT_1",205801.774193548
"559","DHPS","171002_Smp_IL1DMBnoBT_2",450589.838709677
"560","DHPS","171002_Smp_IL1DSW_1",1990895.83870968
"561","DHPS","171002_Smp_IL1DSW_3",8451741.29032258
"562","DHPS","171002_Smp_IL1noBT_1",176336.838709677
"563","DHPS","171002_Smp_IL1noBT_2",293241.451612903
"564","DHPS","171002_Smp_IL1noBT_3",417592.516129032
"565","DHPS","171002_Smp_IL1WBT_1",132035.129032258
"566","DHPS","171002_Smp_IL1WBT_2",223902.451612903
"567","DHPS","171002_Smp_IL1WBT_3",182039.548387097
"568","DHPS","171002_Smp_IL1IT0_1",156038.709677419
"569","DHPS","171002_Smp_IL1IT0_2",160357.838709677
"570","DHPS","171002_Smp_IL1IT0_3",176651.161290323
"571","Dimethylsulfonioacetate (DMS-Ac)","171002_Smp_IL1Control_1",60320523.8709677
"572","Dimethylsulfonioacetate (DMS-Ac)","171002_Smp_IL1Control_2",47852458.4516129
"573","Dimethylsulfonioacetate (DMS-Ac)","171002_Smp_IL1Control_3",26483602.6451613
"574","Dimethylsulfonioacetate (DMS-Ac)","171002_Smp_IL1DMB_1",33386936.6451613
"575","Dimethylsulfonioacetate (DMS-Ac)","171002_Smp_IL1DMB_2",18642466.6451613
"576","Dimethylsulfonioacetate (DMS-Ac)","171002_Smp_IL1DMB_3",41728792.2580645
"577","Dimethylsulfonioacetate (DMS-Ac)","171002_Smp_IL1DMBnoBT_1",82141717.9354839
"578","Dimethylsulfonioacetate (DMS-Ac)","171002_Smp_IL1DMBnoBT_2",76105077.9354839
"579","Dimethylsulfonioacetate (DMS-Ac)","171002_Smp_IL1DSW_1",87663520
"580","Dimethylsulfonioacetate (DMS-Ac)","171002_Smp_IL1DSW_3",110593554.322581
"581","Dimethylsulfonioacetate (DMS-Ac)","171002_Smp_IL1noBT_1",90961100.6451613
"582","Dimethylsulfonioacetate (DMS-Ac)","171002_Smp_IL1noBT_2",110771595.612903
"583","Dimethylsulfonioacetate (DMS-Ac)","171002_Smp_IL1noBT_3",192684756.129032
"584","Dimethylsulfonioacetate (DMS-Ac)","171002_Smp_IL1WBT_1",14874283.3548387
"585","Dimethylsulfonioacetate (DMS-Ac)","171002_Smp_IL1WBT_2",30113382.9677419
"586","Dimethylsulfonioacetate (DMS-Ac)","171002_Smp_IL1WBT_3",29828367.2258064
"587","Dimethylsulfonioacetate (DMS-Ac)","171002_Smp_IL1IT0_1",20603315.6774194
"588","Dimethylsulfonioacetate (DMS-Ac)","171002_Smp_IL1IT0_2",20891128.516129
"589","Dimethylsulfonioacetate (DMS-Ac)","171002_Smp_IL1IT0_3",19201820.516129
"590","DMSP","171002_Smp_IL1Control_1",393245118.967742
"591","DMSP","171002_Smp_IL1Control_2",283999731.612903
"592","DMSP","171002_Smp_IL1Control_3",219350881.032258
"593","DMSP","171002_Smp_IL1DMB_1",176811555.612903
"594","DMSP","171002_Smp_IL1DMB_2",173451058.064516
"595","DMSP","171002_Smp_IL1DMB_3",277407578.83871
"596","DMSP","171002_Smp_IL1DMBnoBT_1",467672485.16129
"597","DMSP","171002_Smp_IL1DMBnoBT_2",317402283.354839
"598","DMSP","171002_Smp_IL1DSW_1",297228311.741935
"599","DMSP","171002_Smp_IL1DSW_3",832386124.387097
"600","DMSP","171002_Smp_IL1noBT_1",413372421.16129
"601","DMSP","171002_Smp_IL1noBT_2",476515726.451613
"602","DMSP","171002_Smp_IL1noBT_3",513441325.419355
"603","DMSP","171002_Smp_IL1WBT_1",231795091.612903
"604","DMSP","171002_Smp_IL1WBT_2",461672815.483871
"605","DMSP","171002_Smp_IL1WBT_3",303859440.516129
"606","DMSP","171002_Smp_IL1IT0_1",294687747.096774
"607","DMSP","171002_Smp_IL1IT0_2",253918402.064516
"608","DMSP","171002_Smp_IL1IT0_3",279092168.258065
"609","Ectoine","171002_Smp_IL1Control_1",15580695.2903226
"610","Ectoine","171002_Smp_IL1Control_2",25127250.1935484
"611","Ectoine","171002_Smp_IL1Control_3",145508065.032258
"612","Ectoine","171002_Smp_IL1DMB_1",28196179.8709677
"613","Ectoine","171002_Smp_IL1DMB_2",11905012.6451613
"614","Ectoine","171002_Smp_IL1DMB_3",18862496.1935484
"615","Ectoine","171002_Smp_IL1DMBnoBT_1",66271383.7419355
"616","Ectoine","171002_Smp_IL1DMBnoBT_2",74803258.5806452
"617","Ectoine","171002_Smp_IL1DSW_1",28625204
"618","Ectoine","171002_Smp_IL1DSW_3",23096017.2258064
"619","Ectoine","171002_Smp_IL1noBT_1",57877103.6129032
"620","Ectoine","171002_Smp_IL1noBT_2",41749256.9032258
"621","Ectoine","171002_Smp_IL1noBT_3",64548312.2580645
"622","Ectoine","171002_Smp_IL1WBT_1",49303281.6774193
"623","Ectoine","171002_Smp_IL1WBT_2",209282335.483871
"624","Ectoine","171002_Smp_IL1WBT_3",62943500.9032258
"625","Ectoine","171002_Smp_IL1IT0_1",13815774.9354839
"626","Ectoine","171002_Smp_IL1IT0_2",24754095.0322581
"627","Ectoine","171002_Smp_IL1IT0_3",34650397.4193548
"628","Ethanesulfonic Acid","171002_Smp_IL1Control_1",148044.064516129
"629","Ethanesulfonic Acid","171002_Smp_IL1Control_2",246514.967741935
"630","Ethanesulfonic Acid","171002_Smp_IL1Control_3",211326.741935484
"631","Ethanesulfonic Acid","171002_Smp_IL1DMB_1",194532
"632","Ethanesulfonic Acid","171002_Smp_IL1DMB_2",186468.129032258
"633","Ethanesulfonic Acid","171002_Smp_IL1DMB_3",208739.193548387
"634","Ethanesulfonic Acid","171002_Smp_IL1DMBnoBT_1",230160.838709677
"635","Ethanesulfonic Acid","171002_Smp_IL1DMBnoBT_2",185280.064516129
"636","Ethanesulfonic Acid","171002_Smp_IL1DSW_1",173414.387096774
"637","Ethanesulfonic Acid","171002_Smp_IL1DSW_3",232754
"638","Ethanesulfonic Acid","171002_Smp_IL1noBT_1",226326.290322581
"639","Ethanesulfonic Acid","171002_Smp_IL1noBT_2",220402.806451613
"640","Ethanesulfonic Acid","171002_Smp_IL1noBT_3",170205.677419355
"641","Ethanesulfonic Acid","171002_Smp_IL1WBT_1",255792.161290323
"642","Ethanesulfonic Acid","171002_Smp_IL1WBT_2",326372.548387097
"643","Ethanesulfonic Acid","171002_Smp_IL1WBT_3",235522.096774194
"644","Ethanesulfonic Acid","171002_Smp_IL1IT0_1",197869.806451613
"645","Ethanesulfonic Acid","171002_Smp_IL1IT0_2",238731.741935484
"646","Ethanesulfonic Acid","171002_Smp_IL1IT0_3",166284.129032258
"647","Fructose 6 phosphate","171002_Smp_IL1Control_1",91940.3880816461
"648","Fructose 6 phosphate","171002_Smp_IL1Control_2",11128.5623772136
"649","Fructose 6 phosphate","171002_Smp_IL1Control_3",5133.9231409411
"650","Fructose 6 phosphate","171002_Smp_IL1DMB_1",6506.02283677464
"651","Fructose 6 phosphate","171002_Smp_IL1DMB_2",21302.088872955
"652","Fructose 6 phosphate","171002_Smp_IL1DMB_3",35691.4954475619
"653","Fructose 6 phosphate","171002_Smp_IL1DMBnoBT_1",56875.0140744674
"654","Fructose 6 phosphate","171002_Smp_IL1DMBnoBT_2",60834.1167619086
"655","Fructose 6 phosphate","171002_Smp_IL1DSW_1",51824.7899286884
"656","Fructose 6 phosphate","171002_Smp_IL1DSW_3",233018.289277718
"657","Fructose 6 phosphate","171002_Smp_IL1noBT_1",40846.1460591379
"658","Fructose 6 phosphate","171002_Smp_IL1noBT_2",88279.309022713
"659","Fructose 6 phosphate","171002_Smp_IL1noBT_3",103391.660902332
"660","Fructose 6 phosphate","171002_Smp_IL1WBT_1",95373.3062338797
"661","Fructose 6 phosphate","171002_Smp_IL1WBT_2",28709.2203786754
"662","Fructose 6 phosphate","171002_Smp_IL1WBT_3",80884.0273702773
"663","Fructose 6 phosphate","171002_Smp_IL1IT0_1",NA
"664","Fructose 6 phosphate","171002_Smp_IL1IT0_2",29411.8709643951
"665","Fructose 6 phosphate","171002_Smp_IL1IT0_3",20334.6535628739
"666","Fumaric Acid","171002_Smp_IL1Control_1",18012227.4193548
"667","Fumaric Acid","171002_Smp_IL1Control_2",16883665.2903226
"668","Fumaric Acid","171002_Smp_IL1Control_3",14771503.6129032
"669","Fumaric Acid","171002_Smp_IL1DMB_1",14462488.9677419
"670","Fumaric Acid","171002_Smp_IL1DMB_2",9809201.35483871
"671","Fumaric Acid","171002_Smp_IL1DMB_3",14418394
"672","Fumaric Acid","171002_Smp_IL1DMBnoBT_1",12175708.9354839
"673","Fumaric Acid","171002_Smp_IL1DMBnoBT_2",13700089.2580645
"674","Fumaric Acid","171002_Smp_IL1DSW_1",11867489.4516129
"675","Fumaric Acid","171002_Smp_IL1DSW_3",13797639.6451613
"676","Fumaric Acid","171002_Smp_IL1noBT_1",12515386.8709677
"677","Fumaric Acid","171002_Smp_IL1noBT_2",16785703.2903226
"678","Fumaric Acid","171002_Smp_IL1noBT_3",13035862.9677419
"679","Fumaric Acid","171002_Smp_IL1WBT_1",16769932.9032258
"680","Fumaric Acid","171002_Smp_IL1WBT_2",12982891.1935484
"681","Fumaric Acid","171002_Smp_IL1WBT_3",13991992.9677419
"682","Fumaric Acid","171002_Smp_IL1IT0_1",14664578.7419355
"683","Fumaric Acid","171002_Smp_IL1IT0_2",15274926.7741935
"684","Fumaric Acid","171002_Smp_IL1IT0_3",15452737.9354839
"685","Gluconic Acid","171002_Smp_IL1Control_1",2591718.28389184
"686","Gluconic Acid","171002_Smp_IL1Control_2",1832547.32413479
"687","Gluconic Acid","171002_Smp_IL1Control_3",1876954.4706561
"688","Gluconic Acid","171002_Smp_IL1DMB_1",1503439.34414314
"689","Gluconic Acid","171002_Smp_IL1DMB_2",1484008.05257409
"690","Gluconic Acid","171002_Smp_IL1DMB_3",1607389.49291122
"691","Gluconic Acid","171002_Smp_IL1DMBnoBT_1",1460633.92828113
"692","Gluconic Acid","171002_Smp_IL1DMBnoBT_2",1599073.23721483
"693","Gluconic Acid","171002_Smp_IL1DSW_1",1516669.06204342
"694","Gluconic Acid","171002_Smp_IL1DSW_3",2140342.41335333
"695","Gluconic Acid","171002_Smp_IL1noBT_1",1926882.90236143
"696","Gluconic Acid","171002_Smp_IL1noBT_2",1983322.84380681
"697","Gluconic Acid","171002_Smp_IL1noBT_3",1458322.60402619
"698","Gluconic Acid","171002_Smp_IL1WBT_1",1965499.60201281
"699","Gluconic Acid","171002_Smp_IL1WBT_2",1238488.8264417
"700","Gluconic Acid","171002_Smp_IL1WBT_3",1533886.85465055
"701","Gluconic Acid","171002_Smp_IL1IT0_1",1141376.12738794
"702","Gluconic Acid","171002_Smp_IL1IT0_2",1913382.50586432
"703","Gluconic Acid","171002_Smp_IL1IT0_3",1199363.00227315
"704","Glucosylglycerol","171002_Smp_IL1Control_1",NA
"705","Glucosylglycerol","171002_Smp_IL1Control_2",13737.5806451613
"706","Glucosylglycerol","171002_Smp_IL1Control_3",23409.5483870968
"707","Glucosylglycerol","171002_Smp_IL1DMB_1",NA
"708","Glucosylglycerol","171002_Smp_IL1DMB_2",8276.22580645161
"709","Glucosylglycerol","171002_Smp_IL1DMB_3",NA
"710","Glucosylglycerol","171002_Smp_IL1DMBnoBT_1",9644.83870967742
"711","Glucosylglycerol","171002_Smp_IL1DMBnoBT_2",NA
"712","Glucosylglycerol","171002_Smp_IL1DSW_1",10093.8709677419
"713","Glucosylglycerol","171002_Smp_IL1DSW_3",65405.2903225806
"714","Glucosylglycerol","171002_Smp_IL1noBT_1",7473.58064516129
"715","Glucosylglycerol","171002_Smp_IL1noBT_2",NA
"716","Glucosylglycerol","171002_Smp_IL1noBT_3",9061.09677419355
"717","Glucosylglycerol","171002_Smp_IL1WBT_1",10212.6774193548
"718","Glucosylglycerol","171002_Smp_IL1WBT_2",NA
"719","Glucosylglycerol","171002_Smp_IL1WBT_3",NA
"720","Glucosylglycerol","171002_Smp_IL1IT0_1",NA
"721","Glucosylglycerol","171002_Smp_IL1IT0_2",NA
"722","Glucosylglycerol","171002_Smp_IL1IT0_3",NA
"723","Glutamic acid","171002_Smp_IL1Control_1",88685671.6555962
"724","Glutamic acid","171002_Smp_IL1Control_2",31767041.2745135
"725","Glutamic acid","171002_Smp_IL1Control_3",22166785.5145424
"726","Glutamic acid","171002_Smp_IL1DMB_1",23465765.6938882
"727","Glutamic acid","171002_Smp_IL1DMB_2",32995121.7074594
"728","Glutamic acid","171002_Smp_IL1DMB_3",46564631.7503357
"729","Glutamic acid","171002_Smp_IL1DMBnoBT_1",46602053.627045
"730","Glutamic acid","171002_Smp_IL1DMBnoBT_2",49502374.0456067
"731","Glutamic acid","171002_Smp_IL1DSW_1",38135355.6280084
"732","Glutamic acid","171002_Smp_IL1DSW_3",57509579.7631095
"733","Glutamic acid","171002_Smp_IL1noBT_1",56534191.186812
"734","Glutamic acid","171002_Smp_IL1noBT_2",60206766.107096
"735","Glutamic acid","171002_Smp_IL1noBT_3",47508852.7973466
"736","Glutamic acid","171002_Smp_IL1WBT_1",28719986.5825926
"737","Glutamic acid","171002_Smp_IL1WBT_2",32072084.1890759
"738","Glutamic acid","171002_Smp_IL1WBT_3",47586227.5577503
"739","Glutamic acid","171002_Smp_IL1IT0_1",33086085.2680647
"740","Glutamic acid","171002_Smp_IL1IT0_2",40767118.0066056
"741","Glutamic acid","171002_Smp_IL1IT0_3",42435028.5483758
"742","Glutamine","171002_Smp_IL1Control_1",18879242.8702355
"743","Glutamine","171002_Smp_IL1Control_2",14975117.1524205
"744","Glutamine","171002_Smp_IL1Control_3",6469398.66490032
"745","Glutamine","171002_Smp_IL1DMB_1",16026848.8000011
"746","Glutamine","171002_Smp_IL1DMB_2",13885014.8258691
"747","Glutamine","171002_Smp_IL1DMB_3",18279806.3933925
"748","Glutamine","171002_Smp_IL1DMBnoBT_1",18194412.4293297
"749","Glutamine","171002_Smp_IL1DMBnoBT_2",23766109.0782566
"750","Glutamine","171002_Smp_IL1DSW_1",26297795.1385871
"751","Glutamine","171002_Smp_IL1DSW_3",30024636.4708903
"752","Glutamine","171002_Smp_IL1noBT_1",23153660.5557755
"753","Glutamine","171002_Smp_IL1noBT_2",32558751.2078334
"754","Glutamine","171002_Smp_IL1noBT_3",18123101.853295
"755","Glutamine","171002_Smp_IL1WBT_1",29112605.9898571
"756","Glutamine","171002_Smp_IL1WBT_2",24076041.4279165
"757","Glutamine","171002_Smp_IL1WBT_3",30934424.1254944
"758","Glutamine","171002_Smp_IL1IT0_1",32195961.4650318
"759","Glutamine","171002_Smp_IL1IT0_2",48669817.7230826
"760","Glutamine","171002_Smp_IL1IT0_3",36065308.0010766
"761","Glutathione Disulfide","171002_Smp_IL1Control_1",NA
"762","Glutathione Disulfide","171002_Smp_IL1Control_2",NA
"763","Glutathione Disulfide","171002_Smp_IL1Control_3",NA
"764","Glutathione Disulfide","171002_Smp_IL1DMB_1",NA
"765","Glutathione Disulfide","171002_Smp_IL1DMB_2",NA
"766","Glutathione Disulfide","171002_Smp_IL1DMB_3",NA
"767","Glutathione Disulfide","171002_Smp_IL1DMBnoBT_1",NA
"768","Glutathione Disulfide","171002_Smp_IL1DMBnoBT_2",NA
"769","Glutathione Disulfide","171002_Smp_IL1DSW_1",NA
"770","Glutathione Disulfide","171002_Smp_IL1DSW_3",72218.4193548387
"771","Glutathione Disulfide","171002_Smp_IL1noBT_1",NA
"772","Glutathione Disulfide","171002_Smp_IL1noBT_2",4393.96774193548
"773","Glutathione Disulfide","171002_Smp_IL1noBT_3",15937.8387096774
"774","Glutathione Disulfide","171002_Smp_IL1WBT_1",20192.4193548387
"775","Glutathione Disulfide","171002_Smp_IL1WBT_2",NA
"776","Glutathione Disulfide","171002_Smp_IL1WBT_3",NA
"777","Glutathione Disulfide","171002_Smp_IL1IT0_1",7039.51612903226
"778","Glutathione Disulfide","171002_Smp_IL1IT0_2",6858.96774193548
"779","Glutathione Disulfide","171002_Smp_IL1IT0_3",35660.6451612903
"780","glycerol 3 phosphate","171002_Smp_IL1Control_1",81990.4847050093
"781","glycerol 3 phosphate","171002_Smp_IL1Control_2",141526.336582567
"782","glycerol 3 phosphate","171002_Smp_IL1Control_3",75645.0854985538
"783","glycerol 3 phosphate","171002_Smp_IL1DMB_1",58114.9893948925
"784","glycerol 3 phosphate","171002_Smp_IL1DMB_2",63895.1012144179
"785","glycerol 3 phosphate","171002_Smp_IL1DMB_3",137680.965177214
"786","glycerol 3 phosphate","171002_Smp_IL1DMBnoBT_1",231058.054369778
"787","glycerol 3 phosphate","171002_Smp_IL1DMBnoBT_2",472481.087535676
"788","glycerol 3 phosphate","171002_Smp_IL1DSW_1",283715.778683279
"789","glycerol 3 phosphate","171002_Smp_IL1DSW_3",542335.505607908
