"","2-Hydroxy-4-(methylthio)butyric","4-Hydroxyisoleucine","Acetyl-L-carnitine","Aconitic Acid","Adenine","Adenosine","Adenosyl Methionine","Alanine","Allopurinol","Amino Propanesulfonic Acid","Aminobutyric Acid","AMP","Arginine","Arsenobetaine","Asparagine","Aspartic acid","Betaine","Butyryl-L-carnitine","Carnitine","Choline","Citric Acid","Citrulline","Creatine","Cystathionine","Cysteic Acid","Cytidine","Cytosine","Deoxyadenosine","DHAP","DHPS","Dimethylsulfonioacetate (DMS-Ac)","DMSP","Ectoine","Ethanesulfonic Acid","Fructose 6 phosphate","Fumaric Acid","Gluconic Acid","Glucosylglycerol","Glutamic acid","Glutamine","Glutathione Disulfide","glycerol 3 phosphate","Glycerophosphocholine","Gonyol","Guanine","Guanosine","Histidine","Homarine","Homocystine","Hydroxyectoine","Hydroxylysine","Hypotaurine","Hypoxanthine","Imidazoleacrylic Acid","Inosine","Isethionic Acid","Ketoglutaric Acid","L-Pyroglutamic acid","Leucine","Lipoic Acid","Lysine","Malic Acid","Melamine","MESNA (Sodium 2-mercaptoethanesulfonate)","Methionine","Methionine Sulfoxide","Methylphosphonic Acid","N-acetyltaurine","N-methyltaurine","N(e)-Acetyl-Lysine","NAD","Ornithine","Orotic Acid","Oxalic Acid","Proline","Propanesulfonate","Propionyl-L-carnitine","Resorcylic Acid","Ribose 5 phosphate","Salicylic Acid","Serine","Shikimic Acid","Stachydrine hydrochloride","Succinic Acid","Succinic semialdehyde","Sulfanilic Acid","Taurine","Threonine","Thymidine","Thymine","Trehalose","Trigonelline","Turicine","Tyrosine","UDP-glucosamine","UDP-glucose","Uridine"
"171002_Smp_IL1Control_1",0.26188681056893,-0.335018426417794,-0.556054202951153,1.13646121600237,-0.865394208980877,-0.677749622126186,0.909957204767454,0.250511539745681,-0.760612577069363,-0.670168551678088,1.74096254534611,0.343157174464119,-0.0612004997242283,0.222583644849527,-0.0392105482096577,2.13586494743613,-0.339690459124841,-0.413895460141985,-0.275346731319309,-0.921254406275692,0.496838698910556,-0.424152920994665,-0.282584128947526,0.00935297388010499,-0.844676836936116,-0.623694967810479,-0.408247711215446,-1.00749234391002,0.93367488954722,-0.316606308731336,0.0358849993016238,0.273034465976292,-0.747543485060817,-1.60766385004383,0.665246891328386,1.84905370302326,2.52262474372251,-0.519962182242116,2.89923559467779,-0.559157119921078,-0.460222470991761,-0.745461222031147,-0.49070247814477,-0.324557151950925,-0.468072789377931,-0.631231766492187,0.803717685458533,0.27362773657528,0.344040656627105,-0.230494987182142,0.424795636838192,-0.412518720161848,0.338540473979969,-0.507912034510262,-0.551355187899337,-0.00559658678084996,0.23200726100626,-0.154597791384845,-0.473037982323143,1.63840016721745,1.6452938736407,2.59968726465328,-0.486036148601341,-0.394842155166958,-0.424243517284682,-0.200495612179834,-0.136556035942141,-0.286214234662272,0.119537235969657,-0.464464764313082,-0.558429873604503,1.69006296659552,0.181547734354849,2.31992500965618,2.41318449180913,-1.37305971659031,-0.0286915392995771,0.381190881134848,-0.448240713394909,0.858873776399253,-0.0540968178888226,-0.863857833271661,-0.166593662959212,1.47651303952454,1.22064675576902,1.01822760386473,-0.262576993397306,0.818608954693914,0.474048767878117,0.097189760620856,-0.194891256914248,-0.126512528404762,0.128185877852929,-0.83935379661189,-0.332799280281959,-0.477445520663633,-0.779078334348534
"171002_Smp_IL1Control_2",-0.345764834315705,-0.360074098375044,-0.441444630757609,1.53215675345242,-0.69769188058152,-0.411924698022561,0.391073960849513,-1.15104970088958,-0.627775457894987,0.0221054198085005,0.963245994703544,-1.01241602016567,-0.866396739581797,-0.376626465077591,0.214529536956589,-0.0580205510175614,-0.676082556512397,-0.670702704879145,-0.51291922750874,-0.704020776245891,0.940566290746258,-0.28291289842646,-0.336134605394015,-0.376382052213438,-0.650594594240386,-0.149688887434682,-0.488790838031423,-0.346848734256366,0.557027762504009,-0.322760516336585,-0.236217807314596,-0.43154622571691,-0.554078893506653,0.814306563615728,-0.827246865950442,1.2895176659286,0.415597884389093,0.328491321978919,-0.752013580848163,-0.961918782593449,-0.460222470991761,-0.390827298300843,-1.08080101452854,-0.578792950698388,-0.465823845021625,-0.189971066992032,-0.216316002839827,-0.46997081419063,2.72003591255528,-0.262978711894846,1.55986202452872,-0.412518720161848,1.92201252124421,-0.328168728485978,-0.0829359051863865,-0.475150522224654,-0.765111575638647,-0.531900717438694,-0.303782043605878,2.01179847987695,-0.690528090291051,-0.737881170352014,-0.51426392987421,-1.30460721821707,0.644371592862451,1.48012062279863,0.247616621002217,-0.603582708914635,1.28981843053837,-0.595590918049002,-1.1883272578557,0.530259475034319,-0.739534466855524,1.34281532700702,-0.677803417824134,-0.598831303664292,-0.31390708622889,0.560451995331725,-0.0332635032661169,-0.71450622189306,0.13855925154201,0.56738182089024,-0.974664098249954,0.994167749575069,0.829629788808751,-0.0768227555262489,-1.63601389922107,0.165618003367493,1.59286678967247,0.635272716979292,-0.20648022434739,-0.588431317721102,-0.317594694580771,-1.42396934916688,-1.29851948689584,-0.477445520663633,-0.439990289101016
"171002_Smp_IL1Control_3",1.08631728736245,-2.05785747833883,2.14478344893852,-0.672098065488701,-1.05217923173531,-0.123919385326899,-1.38915791153889,-0.376862536454253,1.51331674920655,1.97700840984051,0.425896596118001,-0.905087369327956,-0.699632071029341,-2.13526894869419,-1.47681007746915,-1.48104490108111,-0.830119998272924,-0.596669468555467,-0.593400828701714,0.0354324674480399,-0.491506823584459,-0.779274547769082,-0.190757835103496,-0.376382052213438,-1.8294935504213,0.351409381602477,-0.902806321513107,-0.0331940851699056,-1.14651552759917,-0.127952926852475,-0.702571243338679,-0.848500510063496,1.88548440497456,-0.0511777724366129,-0.937960338218706,0.242317604570975,0.538846456505808,0.972743749772953,-1.36785627660079,-1.83939484865851,-0.460222470991761,-0.783258476747703,0.203118738097742,0.188865025484203,0.454907941277918,-0.314819602924694,-0.472363763388634,-0.0454452028433832,-2.20108396488742,-0.0957961437703466,-1.10615255828212,-0.412518720161848,0.5752817459097,-0.329664649582939,0.278038446934071,3.1117404498179,-0.853912500458397,-0.325926415330341,-2.50125694493374,1.05607412695399,-1.58514917174521,-1.03192776748817,-0.401491113459956,1.06177860510034,0.195757240508689,-0.510853450096584,-0.67378431835208,0.280690148595561,-0.0286799807685834,-1.4329357090531,-2.08871248054183,-0.661601940138795,-0.859982958818741,-0.333107862868507,-0.512111772611166,0.0821343896102848,0.552731099986443,0.0300559157402156,-0.448240713394909,1.35121347298142,-0.682071958411688,-1.65204579308518,-2.03897645706695,0.496073138461062,0.177163906674193,-2.93847932093793,-0.050996368387766,-1.1348003426826,-0.0733783479954891,-0.116593100945617,-1.61693387715164,-2.02981254800793,-2.20985043687961,1.51033546974396,-2.16578766750648,-0.477445520663633,0.118457291616546
"171002_Smp_IL1DMB_1",-0.330927279111141,-1.01530254407628,-0.656868215031742,-0.854837326841547,-1.15754941272252,-0.770171828366377,-1.38915791153889,-0.938232027553227,-0.929962197841107,-0.938422407803821,-0.254604397237518,-1.23299918781591,-1.27466639777293,-1.08881453262993,-1.50702265873856,-1.52973645257438,-1.07074680021165,-0.152387271194331,-1.25989648103236,-0.918858709180387,-0.811457040012503,-0.955398224152279,-0.267028029632566,-0.376382052213438,-1.48991971888911,-0.993957982651785,-1.13038416757813,-1.10108743460152,-0.135473129442626,-0.319117700041081,-0.551913029273308,-1.12285888670289,-0.491885852251633,-0.464256829358893,-0.912619361726003,0.0891093373222053,-0.497818718222838,-0.519962182242116,-1.2845285582299,-0.853418870191611,-0.460222470991761,-0.88767911202886,-1.06307097120231,-0.867895566183042,-0.71664574920606,-0.986894367396262,-0.969121066579989,-0.502378266299968,-1.36309984105248,-0.436426556469093,-0.642916641167979,-0.412518720161848,0.158386495894555,-0.555790575801504,-0.805199665756711,-0.458951250393558,-0.786363664491878,-0.422565930286017,-1.05730739666024,-0.0357967438081646,-1.88569790251385,-1.4215981658989,-0.322938383167636,1.17816272427478,-0.967205462823417,-0.617517581686817,-1.00636230619834,0.257123217233549,-0.669240439666739,-1.62093090527328,-0.844847141632244,-1.05836299285657,-1.12125154018357,-1.01627745279466,-1.21157093992098,0.228543962521088,-0.821580972770564,-0.863716410438838,-0.448240713394909,-0.0513524559767015,-0.744950062642,1.58885299361414,-0.997342576695812,-0.678998202850332,-0.802200184729859,1.32730719056313,-1.35191383404826,-1.36984036104222,-0.956996475630229,-0.910549939036171,-1.39002384575094,-0.425063667095968,-1.42240573375058,0.924748514638719,-1.81087858549912,2.31164664662845,-0.994021637686539
"171002_Smp_IL1DMB_2",0.807973353206239,0.0640408566723957,-1.09108515631924,-0.710833513197566,-0.489322490195372,-0.456359598308613,-0.748974598419225,0.112022763704441,-0.822499564663145,0.111656669587283,-1.89965083264955,-0.341576127295106,-1.13280676130459,-0.197721241244295,-1.09258959317104,-0.754462238874876,-0.623275583204732,-0.730703039276506,-0.970352454495148,-0.603243558970519,-0.885869909417232,-0.723175899496047,-0.298121888796531,-0.376382052213438,-0.786356734506255,-0.866307922505257,-0.79561829682875,-0.750732761076384,0.110049130715092,-0.331562538572879,-0.873696028261977,-1.14453249755543,-0.822032587864183,-0.6625948888131,-0.639354449524667,-2.21797022674262,-0.551748121352973,-0.0352908830468053,-0.673233932428138,-1.07437706237296,-0.460222470991761,-0.85324903129943,-1.56488667084544,-0.86668564114477,-0.656994329144446,-0.80772106260462,-0.804382681452456,-0.725667920602426,0.35874034447383,-0.776831899839595,-1.10615255828212,-0.412518720161848,-0.635765907647415,-0.321552677452597,-0.700234251473485,-0.645715390915228,-0.775572930835667,-0.483966089932342,0.00393673147838682,-0.140933043676867,-2.04729371495758,-0.867638801252423,-0.353712235235585,0.71355032152588,-0.936246843387794,-0.465790277684175,1.74884944948431,0.300756119371271,-0.921464960930925,-0.253683993273887,-0.304174080949582,-0.790484313369591,-0.244108208959807,-1.03459448615962,-0.951360633226983,0.0849708058568873,-1.22108600677745,-1.46204035607811,-0.448240713394909,-1.55774515054187,-0.674171859918045,-0.669410960627308,-0.167786317601486,-2.14883006039883,-1.05257022630844,-0.148456398336245,-1.98284840378791,-1.26001916331524,-0.50250034550438,-0.715244672122799,-0.660374116847241,-0.00652755265775944,-0.0232850191564295,0.525167307455376,-0.808513052648627,-0.477445520663633,-0.849358821796551
"171002_Smp_IL1DMB_3",-0.108794025106672,0.686447455689308,-1.15867945455581,-0.650454059894421,-0.0382883134349901,-0.00630355490666012,-0.339208582746091,-0.152081428914005,-0.665228426912505,-1.7929335345829,-0.46449524200362,0.629744564773968,-0.558385269013317,0.300547592596635,-0.949277231106681,-0.543939430428395,-0.0615427818538321,-0.993022487594476,0.0935368311797111,0.923367667917639,-0.851600447384161,-0.602678045861584,-0.234565764162669,-0.376382052213438,0.527109819728713,-0.741716165915914,-0.229920905652397,-0.23753526740805,-0.389728574150014,-0.318486441630612,-0.369860563567276,-0.474062471464545,-0.681036531502486,-0.11481940103292,-0.373599985160656,0.0672472317793208,-0.209312647748981,-0.519962182242116,0.197230822772864,-0.620996887076989,-0.460222470991761,-0.413732396893927,-1.00873642303122,-0.301893563529428,-0.480024047385465,-0.524219752972828,-0.751294910171276,-0.444289994471274,-0.0812927491849027,-0.511393043805479,-1.10615255828212,-0.412518720161848,-0.710696710177392,-0.446435797102349,-0.618831169918023,-0.544076410255048,-0.897953640912791,-0.597189184282218,0.122912872282148,-0.458275163285602,-0.676669628545782,-1.0197170235091,1.02248146901736,0.927208910258002,-0.643878635371289,-0.416765087551675,-0.563889157475824,-0.962820810803447,-0.905853573458767,0.761161984984192,0.0363076281411038,-0.998989601874622,-0.443862932435427,-0.485435682280451,-0.470910640661165,-0.146362071560494,-0.770210554809045,-1.34473262460155,-0.448240713394909,0.21839804507999,-0.685175245527465,-0.371798687847652,0.480683563649807,0.00750837136381277,-0.685446359389206,0.368394039901812,0.0191002685523958,-0.747110558624279,-0.571120972382375,-0.481245019924774,0.88650916794993,0.48346232052463,0.63160907745247,0.805280834591424,0.240876491468406,-0.477445520663633,-0.642405426705674
"171002_Smp_IL1DMBnoBT_1",0.526038300616451,0.284020332051002,-0.219449919626677,-0.5171107944986,0.165668779625788,-0.0793950697877499,-0.714995038956805,1.49704513872228,-0.740312182301223,-0.767091067706042,-1.48896318430358,0.714438753159572,0.10258006055935,0.420480616152852,0.226642511204698,-0.189370958981498,0.94142113656208,-0.0804608026810916,0.96672564190311,-0.180428164995401,-0.484328340089008,-0.0259275431224711,-0.239172496937949,-0.0855113873866079,1.53602126930915,-0.686647394826253,-0.361906059954901,-0.339717319524709,2.00960796533774,-0.282239862820471,0.512110272019703,0.753055512697314,0.279722732227423,0.412061955928878,0.0176330364434038,-1.04466605021283,-0.616621049599784,0.0558727835030781,0.199631390816156,-0.629806395126228,-0.460222470991761,0.142482120006268,-0.191619446946759,0.519012967521398,-0.395033879575534,-0.374149071805406,-0.380959697017438,-0.113131838324138,-0.468466694446723,-0.493077701081939,-0.317994666833673,-0.412518720161848,-2.13781528999816,-0.418575853254419,-0.390735302994001,-0.331901430464938,-0.591237896379703,-0.527465530131782,1.0529321886323,-0.270021902544616,-0.13064380073509,0.926298008082722,-0.515604127245587,0.151214246605271,-0.118458784880539,-0.623251048253463,1.85327712620436,2.12294678594031,-0.826712165085945,0.809060166906516,1.14196779623823,-0.376826338994483,2.76360876577278,-0.580480339644333,-0.554177196991301,1.69504794501951,0.0228106266379558,-0.571836573842127,1.34707583951714,-1.35801569830387,-0.441596519799315,-1.06902538202217,0.433859982366672,-1.00188584046828,0.156673050727704,0.619255624140925,-0.679619413767807,-0.0613471268229933,-1.25450174256684,-1.04580934091919,-0.265388099160002,-0.377920392815483,0.807386828488915,0.219724749480554,0.906109782075328,-0.477445520663633,-0.443826900800705
"171002_Smp_IL1DMBnoBT_2",-0.823233060057713,0.184018419675661,-0.555265066869764,-0.55859324354786,1.32199438266934,0.948700633694942,0.392741869928022,0.618244190720055,0.238362797224526,-0.61005225972604,-1.09201271450757,1.51526151144692,0.44623984464097,-0.165811968554571,-0.110029309102707,-0.562378779087423,0.672203730496783,-0.527188468376479,0.753672629948097,1.82054280405088,-0.607673152361339,-0.306149321333989,-0.135051237020071,-0.376382052213438,0.532635820701389,-0.2135478044778,0.956384465254557,0.86405761729405,-0.565053608916636,-0.154290468283877,0.380366769335988,-0.216115687785844,0.452624445155928,-0.691814697420796,0.0907528625800001,-0.288885203235572,-0.23239313338689,-0.519962182242116,0.385682791257628,-0.0550129720587715,-0.460222470991761,1.58055395253904,-0.0103042589650968,0.677063176653327,-0.0361145456540713,0.284394680969644,-0.365270950998373,-0.0463333415732277,0.195086031922939,-0.1890652029654,0.523574043446767,1.5913347879352,0.547968594064777,-0.445634572696628,-0.147228093517106,-0.356064991863195,-0.0723749417406047,-0.225309671391252,0.471772772172972,0.107998565844011,0.799808998633694,0.382736216065264,0.484918230133251,0.919026292482476,-0.44459747228789,-0.598491671788333,0.444638465406989,-0.407796431342455,-0.892270008549899,0.0998278717241865,1.37785621883376,-0.974929624379143,0.626389630284055,-0.107675074740875,0.0143980163297414,0.653548304297604,0.00819036552836817,-0.442868641665566,-0.448240713394909,1.23900835667232,-0.58587990952773,0.567599461497226,0.162194387712285,-0.138305484023026,-1.07987450021855,0.124537191143717,1.37859927054678,-0.460143634385321,0.053668006228544,1.06314515302126,-0.138813201761205,-0.294889883222625,0.326968651082333,0.86913120841036,0.674095470476302,-0.477445520663633,0.0578215474819807
"171002_Smp_IL1DSW_1",-0.83964038559552,-1.38766142492022,0.255755251292344,-0.669405640333876,-0.403441236307663,-0.330162338647026,-0.209062618472081,1.38555931135105,0.78464591670331,-0.777054573518913,0.122862831840054,1.14838658974323,1.08537738319468,-1.12722916740164,0.233273721731548,-0.23747330012011,-0.607080899115876,-0.362575379840621,-0.00215487288407862,-0.16133411250939,-0.536236313357375,0.0379952891041782,-0.17927615380838,-0.376382052213438,-0.0838361022386014,0.143335236443031,-0.57277081548858,-0.742268432325401,0.381770226450401,0.650819445972386,0.632617961165643,-0.346228188017809,-0.483191516658643,-0.983661063579328,-0.0756382311777438,-1.19748015998555,-0.461099763798893,0.085782854761031,-0.343495236595653,0.206163553167198,-0.460222470991761,0.456145503925616,1.53025515168561,0.873446433702276,0.29060590512042,0.133480165987975,-0.0851620172768429,0.584524818780209,0.523238431431918,-0.457740855299724,-0.510777154585441,-0.412518720161848,0.421031258123073,-0.182974626814871,0.415596179780597,0.378041578171434,-1.33812344656201,0.0484762068924056,-1.15140779658212,-0.729646193439233,-0.220210920286219,-0.335744591080286,-0.470350924856458,0.390519452518284,0.597602239066817,-0.692667992442024,-0.752623133141449,-1.86391758675106,-0.100424084192144,-0.934486602605846,-0.308545900008806,-0.384089069320522,-1.10411062360709,-1.00855020928873,0.116319512643254,0.211189702072154,-0.248985447877434,-0.904589434880654,-0.448240713394909,-0.829523872714108,-0.0128010540399695,0.725158752873739,-1.41218800213356,-1.40996486555921,-0.802039448788385,-0.956351643772289,-0.397121884856837,0.164856787845342,-0.864919878299338,-0.810486215086283,0.201967280845123,-1.68258324614692,-1.23293299893154,0.301857777240525,-0.0871049221308317,-0.477445520663633,0.224695042171252
"171002_Smp_IL1DSW_3",-2.26051907790906,-1.20163874443845,2.55507208859502,2.34127144461663,1.66181282391755,-0.280782521618931,2.8759641509497,0.2123259039406,2.58533274238345,-0.823439372678311,-0.107469397383003,1.72566142407517,2.92150755607874,-0.812201581447839,2.27699925523445,1.48143650427317,-0.126053924542901,-0.442699749091939,1.39675237211304,-0.386480939491502,3.11404616730689,0.891894771764522,-0.228820573769981,0.247006667030883,0.754174014234516,3.10331079705213,2.11370820204863,2.00129038415806,0.485487025495381,4.02786899882948,1.13304253440782,3.10528470143702,-0.595242607819967,0.475843780576585,3.27078001642832,-0.240519849843715,1.26986172240257,3.77009087264523,0.899333660790426,0.590635949210655,3.54971237584761,1.99665202529299,0.68555928260816,3.21214270881961,3.69771040512634,1.13024966115949,0.117278497751513,2.52735631178228,0.118169832309605,-0.689562538033383,1.64551581709411,2.82074382914172,0.905521186378638,-0.180437000663116,3.36859817074698,1.72321396955604,0.836618954767922,-0.157245050066186,-0.8958300725971,1.59242925743799,0.762004892576975,0.529263708775454,-0.477025004077252,-1.55084796988666,2.92207544568003,2.01803252056935,1.450207815756,-1.3335702106732,1.80885876035837,0.706108632105649,0.74675284640464,0.782848134654813,-0.455096628343936,1.07606405214079,0.325106559586483,-0.804421702730706,2.69419281592933,1.7767665780713,3.44847495754425,-0.377385248783858,0.771573781493634,0.258159547455196,-1.45722612534907,0.0894768315723505,1.20669844795885,-0.909552038223541,1.42886173173597,1.48373744221058,2.25724884953935,1.8029079507269,0.29703066834773,-1.16443927324609,-1.11851486592699,-1.2981236075546,0.407707087970329,0.686772528384947,1.44761922658157
