"","Mass.Feature","FinalBMIS","Orig_RSD","FinalRSD","runDate","type","SampID","replicate","Area.with.QC","MIS","Adjusted.Area","Run.Cmpd"
"1","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Poo","Sept29QC","1",351178,"Inj_vol",332694.947368421,"171002_Poo_Sept29QC_1 2-Hydroxy-4-(methylthio)butyric"
"2","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Poo","TruePooWeek1","Full1",323210,"Inj_vol",306198.947368421,"171002_Poo_TruePooWeek1_Full1 2-Hydroxy-4-(methylthio)butyric"
"3","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Poo","TruePooWeek1","Full2",283290,"Inj_vol",268380,"171002_Poo_TruePooWeek1_Full2 2-Hydroxy-4-(methylthio)butyric"
"4","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Poo","TruePooWeek1","Full3",332179,"Inj_vol",314695.894736842,"171002_Poo_TruePooWeek1_Full3 2-Hydroxy-4-(methylthio)butyric"
"5","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Poo","TruePooWeek1","Full4",333330,"Inj_vol",315786.315789474,"171002_Poo_TruePooWeek1_Full4 2-Hydroxy-4-(methylthio)butyric"
"6","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Poo","TruePooWeek1","Half1",137888,"Inj_vol",261261.473684211,"171002_Poo_TruePooWeek1_Half1 2-Hydroxy-4-(methylthio)butyric"
"7","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Poo","TruePooWeek1","Half2",111595,"Inj_vol",211443.157894737,"171002_Poo_TruePooWeek1_Half2 2-Hydroxy-4-(methylthio)butyric"
"8","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Poo","TruePooWeek1","Half3",165528,"Inj_vol",313632,"171002_Poo_TruePooWeek1_Half3 2-Hydroxy-4-(methylthio)butyric"
"9","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Poo","TruePooWeek1","Half4",173466,"Inj_vol",328672.421052632,"171002_Poo_TruePooWeek1_Half4 2-Hydroxy-4-(methylthio)butyric"
"10","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Poo","TruePooWeek1Neg","dda1",211561,"Inj_vol",200426.210526316,"171002_Poo_TruePooWeek1Neg_dda1 2-Hydroxy-4-(methylthio)butyric"
"11","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Poo","TruePooWeek1Neg","dda2",223714,"Inj_vol",211939.578947368,"171002_Poo_TruePooWeek1Neg_dda2 2-Hydroxy-4-(methylthio)butyric"
"12","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Poo","TruePooWeek1Neg","dda3",323527,"Inj_vol",306499.263157895,"171002_Poo_TruePooWeek1Neg_dda3 2-Hydroxy-4-(methylthio)butyric"
"13","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Poo","TruePooWeek1Neg","dda4",290178,"Inj_vol",274905.473684211,"171002_Poo_TruePooWeek1Neg_dda4 2-Hydroxy-4-(methylthio)butyric"
"14","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Smp","IL1Control","1",284365,"Inj_vol",269398.421052632,"171002_Smp_IL1Control_1 2-Hydroxy-4-(methylthio)butyric"
"15","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Smp","IL1Control","2",256107,"Inj_vol",242627.684210526,"171002_Smp_IL1Control_2 2-Hydroxy-4-(methylthio)butyric"
"16","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Smp","IL1Control","3",322704,"Inj_vol",305719.578947368,"171002_Smp_IL1Control_3 2-Hydroxy-4-(methylthio)butyric"
"17","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Smp","IL1DMB","1",256797,"Inj_vol",243281.368421053,"171002_Smp_IL1DMB_1 2-Hydroxy-4-(methylthio)butyric"
"18","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Smp","IL1DMB","2",309760,"Inj_vol",293456.842105263,"171002_Smp_IL1DMB_2 2-Hydroxy-4-(methylthio)butyric"
"19","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Smp","IL1DMB","3",267127,"Inj_vol",253067.684210526,"171002_Smp_IL1DMB_3 2-Hydroxy-4-(methylthio)butyric"
"20","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Smp","IL1DMBnoBT","1",296649,"Inj_vol",281035.894736842,"171002_Smp_IL1DMBnoBT_1 2-Hydroxy-4-(methylthio)butyric"
"21","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Smp","IL1DMBnoBT","2",233903,"Inj_vol",221592.315789474,"171002_Smp_IL1DMBnoBT_2 2-Hydroxy-4-(methylthio)butyric"
"22","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Smp","IL1DSW","1",233140,"Inj_vol",220869.473684211,"171002_Smp_IL1DSW_1 2-Hydroxy-4-(methylthio)butyric"
"23","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Smp","IL1DSW","3",167064,"Inj_vol",158271.157894737,"171002_Smp_IL1DSW_3 2-Hydroxy-4-(methylthio)butyric"
"24","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Smp","IL1noBT","1",312808,"Inj_vol",296344.421052632,"171002_Smp_IL1noBT_1 2-Hydroxy-4-(methylthio)butyric"
"25","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Smp","IL1noBT","2",314417,"Inj_vol",297868.736842105,"171002_Smp_IL1noBT_2 2-Hydroxy-4-(methylthio)butyric"
"26","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Smp","IL1noBT","3",306004,"Inj_vol",289898.526315789,"171002_Smp_IL1noBT_3 2-Hydroxy-4-(methylthio)butyric"
"27","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Smp","IL1WBT","1",278613,"Inj_vol",263949.157894737,"171002_Smp_IL1WBT_1 2-Hydroxy-4-(methylthio)butyric"
"28","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Smp","IL1WBT","2",194897,"Inj_vol",184639.263157895,"171002_Smp_IL1WBT_2 2-Hydroxy-4-(methylthio)butyric"
"29","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Smp","IL1WBT","3",225452,"Inj_vol",213586.105263158,"171002_Smp_IL1WBT_3 2-Hydroxy-4-(methylthio)butyric"
"30","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Smp","IT0","1",352603,"Inj_vol",334044.947368421,"171002_Smp_IT0_1 2-Hydroxy-4-(methylthio)butyric"
"31","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Smp","IT0","2",291856,"Inj_vol",276495.157894737,"171002_Smp_IT0_2 2-Hydroxy-4-(methylthio)butyric"
"32","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171002","Smp","IT0","3",267274,"Inj_vol",253206.947368421,"171002_Smp_IT0_3 2-Hydroxy-4-(methylthio)butyric"
"33","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Poo","Sept29QC","1",381049,"Inj_vol",360993.789473684,"171009_Poo_Sept29QC_1 2-Hydroxy-4-(methylthio)butyric"
"34","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Poo","TruePooWeek2","Full1",280935,"Inj_vol",266148.947368421,"171009_Poo_TruePooWeek2_Full1 2-Hydroxy-4-(methylthio)butyric"
"35","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Poo","TruePooWeek2","Full2",245032,"Inj_vol",232135.578947368,"171009_Poo_TruePooWeek2_Full2 2-Hydroxy-4-(methylthio)butyric"
"36","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Poo","TruePooWeek2","Full3",296833,"Inj_vol",281210.210526316,"171009_Poo_TruePooWeek2_Full3 2-Hydroxy-4-(methylthio)butyric"
"37","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Poo","TruePooWeek2","Full4",359910,"Inj_vol",340967.368421053,"171009_Poo_TruePooWeek2_Full4 2-Hydroxy-4-(methylthio)butyric"
"38","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Poo","TruePooWeek2","Half1",126207,"Inj_vol",239129.052631579,"171009_Poo_TruePooWeek2_Half1 2-Hydroxy-4-(methylthio)butyric"
"39","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Poo","TruePooWeek2","Half2",82486,"Inj_vol",156289.263157895,"171009_Poo_TruePooWeek2_Half2 2-Hydroxy-4-(methylthio)butyric"
"40","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Poo","TruePooWeek2","Half3",195125,"Inj_vol",369710.526315789,"171009_Poo_TruePooWeek2_Half3 2-Hydroxy-4-(methylthio)butyric"
"41","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Poo","TruePooWeek2","Half4",251522,"Inj_vol",476568,"171009_Poo_TruePooWeek2_Half4 2-Hydroxy-4-(methylthio)butyric"
"42","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","DSW700m","1",194502,"Inj_vol",184265.052631579,"171009_Smp_DSW700m_1 2-Hydroxy-4-(methylthio)butyric"
"43","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","DSW700m","2",232704,"Inj_vol",220456.421052632,"171009_Smp_DSW700m_2 2-Hydroxy-4-(methylthio)butyric"
"44","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","DSW700m","3",249725,"Inj_vol",236581.578947368,"171009_Smp_DSW700m_3 2-Hydroxy-4-(methylthio)butyric"
"45","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","IL1Control5um","1",279164,"Inj_vol",264471.157894737,"171009_Smp_IL1Control5um_1 2-Hydroxy-4-(methylthio)butyric"
"46","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","IL1Control5um","2",235987,"Inj_vol",223566.631578947,"171009_Smp_IL1Control5um_2 2-Hydroxy-4-(methylthio)butyric"
"47","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","IL1Control5um","3",185639,"Inj_vol",175868.526315789,"171009_Smp_IL1Control5um_3 2-Hydroxy-4-(methylthio)butyric"
"48","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","IL1DMB5um","1",168894,"Inj_vol",160004.842105263,"171009_Smp_IL1DMB5um_1 2-Hydroxy-4-(methylthio)butyric"
"49","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","IL1DMB5um","2",282312,"Inj_vol",267453.473684211,"171009_Smp_IL1DMB5um_2 2-Hydroxy-4-(methylthio)butyric"
"50","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","IL1DMB5um","3",358604,"Inj_vol",339730.105263158,"171009_Smp_IL1DMB5um_3 2-Hydroxy-4-(methylthio)butyric"
"51","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","IL1DMBnoBT5um","1",316397,"Inj_vol",299744.526315789,"171009_Smp_IL1DMBnoBT5um_1 2-Hydroxy-4-(methylthio)butyric"
"52","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","IL1DMBnoBT5um","2",303692,"Inj_vol",287708.210526316,"171009_Smp_IL1DMBnoBT5um_2 2-Hydroxy-4-(methylthio)butyric"
"53","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","IL1DMBnoBT5um","3",293861,"Inj_vol",278394.631578947,"171009_Smp_IL1DMBnoBT5um_3 2-Hydroxy-4-(methylthio)butyric"
"54","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","IL1DSW5um","1",297748,"Inj_vol",282077.052631579,"171009_Smp_IL1DSW5um_1 2-Hydroxy-4-(methylthio)butyric"
"55","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","IL1DSW5um","2",233433,"Inj_vol",221147.052631579,"171009_Smp_IL1DSW5um_2 2-Hydroxy-4-(methylthio)butyric"
"56","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","IL1DSW5um","3",254967,"Inj_vol",241547.684210526,"171009_Smp_IL1DSW5um_3 2-Hydroxy-4-(methylthio)butyric"
"57","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","IL1noBT5um","1",253855,"Inj_vol",240494.210526316,"171009_Smp_IL1noBT5um_1 2-Hydroxy-4-(methylthio)butyric"
"58","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","IL1noBT5um","2",209785,"Inj_vol",198743.684210526,"171009_Smp_IL1noBT5um_2 2-Hydroxy-4-(methylthio)butyric"
"59","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","IL1noBT5um","3",237220,"Inj_vol",224734.736842105,"171009_Smp_IL1noBT5um_3 2-Hydroxy-4-(methylthio)butyric"
"60","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","IL1WBT5um","1",319450,"Inj_vol",302636.842105263,"171009_Smp_IL1WBT5um_1 2-Hydroxy-4-(methylthio)butyric"
"61","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","IL1WBT5um","2",218591,"Inj_vol",207086.210526316,"171009_Smp_IL1WBT5um_2 2-Hydroxy-4-(methylthio)butyric"
"62","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","IL1WBT5um","3",199354,"Inj_vol",188861.684210526,"171009_Smp_IL1WBT5um_3 2-Hydroxy-4-(methylthio)butyric"
"63","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","IT05um","1",297411,"Inj_vol",281757.789473684,"171009_Smp_IT05um_1 2-Hydroxy-4-(methylthio)butyric"
"64","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","IT05um","2",288563,"Inj_vol",273375.473684211,"171009_Smp_IT05um_2 2-Hydroxy-4-(methylthio)butyric"
"65","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171009","Smp","IT05um","3",230250,"Inj_vol",218131.578947368,"171009_Smp_IT05um_3 2-Hydroxy-4-(methylthio)butyric"
"66","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Poo","Sept29QC","1",453892,"Inj_vol",430002.947368421,"171016_Poo_Sept29QC_1 2-Hydroxy-4-(methylthio)butyric"
"67","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Poo","TruePooWeek3","Full1",297578,"Inj_vol",281916,"171016_Poo_TruePooWeek3_Full1 2-Hydroxy-4-(methylthio)butyric"
"68","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Poo","TruePooWeek3","Full2",251690,"Inj_vol",238443.157894737,"171016_Poo_TruePooWeek3_Full2 2-Hydroxy-4-(methylthio)butyric"
"69","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Poo","TruePooWeek3","Full3",195985,"Inj_vol",185670,"171016_Poo_TruePooWeek3_Full3 2-Hydroxy-4-(methylthio)butyric"
"70","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Poo","TruePooWeek3","Full4",241443,"Inj_vol",228735.473684211,"171016_Poo_TruePooWeek3_Full4 2-Hydroxy-4-(methylthio)butyric"
"71","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Poo","TruePooWeek3","Half1",122300,"Inj_vol",231726.315789474,"171016_Poo_TruePooWeek3_Half1 2-Hydroxy-4-(methylthio)butyric"
"72","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Poo","TruePooWeek3","Half2",135628,"Inj_vol",256979.368421053,"171016_Poo_TruePooWeek3_Half2 2-Hydroxy-4-(methylthio)butyric"
"73","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Poo","TruePooWeek3","Half3",110815,"Inj_vol",209965.263157895,"171016_Poo_TruePooWeek3_Half3 2-Hydroxy-4-(methylthio)butyric"
"74","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Poo","TruePooWeek3","Half4",72341,"Inj_vol",137067.157894737,"171016_Poo_TruePooWeek3_Half4 2-Hydroxy-4-(methylthio)butyric"
"75","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Poo","TruePooWeek3Neg","dda1",316364,"Inj_vol",299713.263157895,"171016_Poo_TruePooWeek3Neg_dda1 2-Hydroxy-4-(methylthio)butyric"
"76","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Poo","TruePooWeek3Neg","dda2",249025,"Inj_vol",235918.421052632,"171016_Poo_TruePooWeek3Neg_dda2 2-Hydroxy-4-(methylthio)butyric"
"77","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Poo","TruePooWeek3Neg","dda3",184088,"Inj_vol",174399.157894737,"171016_Poo_TruePooWeek3Neg_dda3 2-Hydroxy-4-(methylthio)butyric"
"78","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Poo","TruePooWeek3Neg","dda4",181720,"Inj_vol",172155.789473684,"171016_Poo_TruePooWeek3Neg_dda4 2-Hydroxy-4-(methylthio)butyric"
"79","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","DSW700m","1",279013,"Inj_vol",264328.105263158,"171016_Smp_DSW700m_1 2-Hydroxy-4-(methylthio)butyric"
"80","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","DSW700m","2",221364,"Inj_vol",209713.263157895,"171016_Smp_DSW700m_2 2-Hydroxy-4-(methylthio)butyric"
"81","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","DSW700m","3",426770,"Inj_vol",404308.421052632,"171016_Smp_DSW700m_3 2-Hydroxy-4-(methylthio)butyric"
"82","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","IL2Control","1",184565,"Inj_vol",174851.052631579,"171016_Smp_IL2Control_1 2-Hydroxy-4-(methylthio)butyric"
"83","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","IL2Control","2",238512,"Inj_vol",225958.736842105,"171016_Smp_IL2Control_2 2-Hydroxy-4-(methylthio)butyric"
"84","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","IL2Control","3",306188,"Inj_vol",290072.842105263,"171016_Smp_IL2Control_3 2-Hydroxy-4-(methylthio)butyric"
"85","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","IL2DMB","1",281399,"Inj_vol",266588.526315789,"171016_Smp_IL2DMB_1 2-Hydroxy-4-(methylthio)butyric"
"86","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","IL2DMB","2",217928,"Inj_vol",206458.105263158,"171016_Smp_IL2DMB_2 2-Hydroxy-4-(methylthio)butyric"
"87","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","IL2DMB","3",180103,"Inj_vol",170623.894736842,"171016_Smp_IL2DMB_3 2-Hydroxy-4-(methylthio)butyric"
"88","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","IL2DMBnoBT","1",173943,"Inj_vol",164788.105263158,"171016_Smp_IL2DMBnoBT_1 2-Hydroxy-4-(methylthio)butyric"
"89","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","IL2DMBnoBT","2",456019,"Inj_vol",432018,"171016_Smp_IL2DMBnoBT_2 2-Hydroxy-4-(methylthio)butyric"
"90","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","IL2DMBnoBT","3",217257,"Inj_vol",205822.421052632,"171016_Smp_IL2DMBnoBT_3 2-Hydroxy-4-(methylthio)butyric"
"91","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","IL2DSW","1",199069,"Inj_vol",188591.684210526,"171016_Smp_IL2DSW_1 2-Hydroxy-4-(methylthio)butyric"
"92","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","IL2DSW","2",303314,"Inj_vol",287350.105263158,"171016_Smp_IL2DSW_2 2-Hydroxy-4-(methylthio)butyric"
"93","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","IL2DSW","3",190144,"Inj_vol",180136.421052632,"171016_Smp_IL2DSW_3 2-Hydroxy-4-(methylthio)butyric"
"94","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","IL2noBT","1",265607,"Inj_vol",251627.684210526,"171016_Smp_IL2noBT_1 2-Hydroxy-4-(methylthio)butyric"
"95","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","IL2noBT","2",298969,"Inj_vol",283233.789473684,"171016_Smp_IL2noBT_2 2-Hydroxy-4-(methylthio)butyric"
"96","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","IL2noBT","3",207509,"Inj_vol",196587.473684211,"171016_Smp_IL2noBT_3 2-Hydroxy-4-(methylthio)butyric"
"97","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","IL2WBT","1",345098,"Inj_vol",326934.947368421,"171016_Smp_IL2WBT_1 2-Hydroxy-4-(methylthio)butyric"
"98","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","IL2WBT","2",253992,"Inj_vol",240624,"171016_Smp_IL2WBT_2 2-Hydroxy-4-(methylthio)butyric"
"99","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","IL2WBT","3",210230,"Inj_vol",199165.263157895,"171016_Smp_IL2WBT_3 2-Hydroxy-4-(methylthio)butyric"
"100","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","IT0","1",145487,"Inj_vol",137829.789473684,"171016_Smp_IT0_1 2-Hydroxy-4-(methylthio)butyric"
"101","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","IT0","2",233713,"Inj_vol",221412.315789474,"171016_Smp_IT0_2 2-Hydroxy-4-(methylthio)butyric"
"102","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171016","Smp","IT0","3",226553,"Inj_vol",214629.157894737,"171016_Smp_IT0_3 2-Hydroxy-4-(methylthio)butyric"
"103","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171023","Poo","Sept29QC","1",594996,"Inj_vol",563680.421052632,"171023_Poo_Sept29QC_1 2-Hydroxy-4-(methylthio)butyric"
"104","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171023","Poo","TruePooWeek4","Full1",312104,"Inj_vol",295677.473684211,"171023_Poo_TruePooWeek4_Full1 2-Hydroxy-4-(methylthio)butyric"
"105","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171023","Poo","TruePooWeek4","Full2",272318,"Inj_vol",257985.473684211,"171023_Poo_TruePooWeek4_Full2 2-Hydroxy-4-(methylthio)butyric"
"106","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171023","Poo","TruePooWeek4","Full3",280675,"Inj_vol",265902.631578947,"171023_Poo_TruePooWeek4_Full3 2-Hydroxy-4-(methylthio)butyric"
"107","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171023","Poo","TruePooWeek4","Full4",356043,"Inj_vol",337303.894736842,"171023_Poo_TruePooWeek4_Full4 2-Hydroxy-4-(methylthio)butyric"
"108","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171023","Poo","TruePooWeek4","Half1",236050,"Inj_vol",447252.631578947,"171023_Poo_TruePooWeek4_Half1 2-Hydroxy-4-(methylthio)butyric"
"109","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171023","Poo","TruePooWeek4","Half2",157807,"Inj_vol",299002.736842105,"171023_Poo_TruePooWeek4_Half2 2-Hydroxy-4-(methylthio)butyric"
"110","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171023","Poo","TruePooWeek4","Half3",149272,"Inj_vol",282831.157894737,"171023_Poo_TruePooWeek4_Half3 2-Hydroxy-4-(methylthio)butyric"
"111","2-Hydroxy-4-(methylthio)butyric","Inj_vol",0.214630635006091,0.214630635006091,"171023","Poo","TruePooWeek4","Half4",151934,"Inj_vol",287874.947368421,"171023_Poo_TruePooWeek4_Half4 2-Hydroxy-4-(methylthio)butyric"
